EX_glc__D_e,EX_o2_e,flux_maximum
9.473684210526315,1.0526315789473684,0.19327073742922055
9.473684210526315,2.1052631578947367,0.24581124186102346
9.473684210526315,3.1578947368421053,0.26500422428169645
9.473684210526315,4.2105263157894735,0.272663782820545
9.473684210526315,5.263157894736842,0.2750058766433837
9.473684210526315,6.315789473684211,0.2761392876033095
9.473684210526315,7.368421052631579,0.2772726985632351
9.473684210526315,8.421052631578947,0.2779749450564803
9.473684210526315,9.473684210526315,0.278650219072835
9.473684210526315,10.526315789473683,0.2793254930891861
9.473684210526315,11.578947368421051,0.27967129761069615
9.473684210526315,12.631578947368421,0.2796712976107022
9.473684210526315,13.68421052631579,0.2796712976106961
9.473684210526315,14.736842105263158,0.27967129761069576
9.473684210526315,15.789473684210526,0.2796712976106921
9.473684210526315,16.842105263157894,0.27967129761069603
9.473684210526315,17.894736842105264,0.2796712976106934
9.473684210526315,18.94736842105263,0.2796712976106944
9.473684210526315,20.0,0.27967129761069137
10.526315789473683,0.0,0.0743907148454362
10.526315789473683,1.0526315789473684,0.17125874988401965
10.526315789473683,2.1052631578947367,0.2247393155554499
10.526315789473683,3.1578947368421053,0.24676517790833719
10.526315789473683,4.2105263157894735,0.25425947373920654
10.526315789473683,5.263157894736842,0.25688866075082717
10.526315789473683,6.315789473684211,0.2581463886144902
10.526315789473683,7.368421052631579,0.2591516818506023
10.526315789473683,8.421052631578947,0.25982695586695675
10.526315789473683,9.473684210526315,0.2605022298833137
10.526315789473683,10.526315789473683,0.2611775038996654
10.526315789473683,11.578947368421051,0.26125168873285853
10.526315789473683,12.631578947368421,0.2612516887328586
10.526315789473683,13.68421052631579,0.26125168873285637
10.526315789473683,14.736842105263158,0.2612516887328561
10.526315789473683,15.789473684210526,0.26125168873285426
10.526315789473683,16.842105263157894,0.2612516887328537
10.526315789473683,17.894736842105264,0.2612516887328527
10.526315789473683,18.94736842105263,0.2612516887328566
10.526315789473683,20.0,0.2612516887328547
11.578947368421051,0.0,0.05259744687590833
11.578947368421051,1.0526315789473684,0.14297813100495316
11.578947368421051,2.1052631578947367,0.1989358647105733
11.578947368421051,3.1578947368421053,0.22852613153497933
11.578947368421051,4.2105263157894735,0.23585516465786469
11.578947368421051,5.263157894736842,0.23848435166948836
11.578947368421051,6.315789473684211,0.2397839180974335
11.578947368421051,7.368421052631579,0.24076702854821613
11.578947368421051,8.421052631578947,0.24141214341421197
11.578947368421051,9.473684210526315,0.24205725828020735
11.578947368421051,10.526315789473683,0.2427023731462021
11.578947368421051,11.578947368421051,0.24283207985501587
11.578947368421051,12.631578947368421,0.24283207985501432
11.578947368421051,13.68421052631579,0.24283207985501654
11.578947368421051,14.736842105263158,0.24283207985501712
11.578947368421051,15.789473684210526,0.24283207985501576
11.578947368421051,16.842105263157894,0.24283207985501143
11.578947368421051,17.894736842105264,0.242832079855017
11.578947368421051,18.94736842105263,0.242832079855017
11.578947368421051,20.0,0.242832079855017
12.631578947368421,0.0,0.030804178906375712
12.631578947368421,1.0526315789473684,0.11161554023311723
12.631578947368421,2.1052631578947367,0.16746669819352009
12.631578947368421,3.1578947368421053,0.2061224660226956
12.631578947368421,4.2105263157894735,0.2174508555765292
12.631578947368421,5.263157894736842,0.21999808795924503
12.631578947368421,6.315789473684211,0.22111278261491496
12.631578947368421,7.368421052631579,0.2222199761508819
12.631578947368421,8.421052631578947,0.22286509101687754
12.631578947368421,9.473684210526315,0.22351020588287115
12.631578947368421,10.526315789473683,0.2241553207488649
12.631578947368421,11.578947368421051,0.2244124709771788
12.631578947368421,12.631578947368421,0.22441247097717287
12.631578947368421,13.68421052631579,0.22441247097717687
12.631578947368421,14.736842105263158,0.2244124709771734
12.631578947368421,15.789473684210526,0.22441247097717718
12.631578947368421,16.842105263157894,0.22441247097717376
12.631578947368421,17.894736842105264,0.2244124709771746
12.631578947368421,18.94736842105263,0.22441247097717376
12.631578947368421,20.0,0.22441247097717376
13.68421052631579,0.0,0.005269076337865674
13.68421052631579,1.0526315789473684,0.07986510942026054
13.68421052631579,2.1052631578947367,0.1352332268078322
13.68421052631579,3.1578947368421053,0.17961458539648018
13.68421052631579,4.2105263157894735,0.19614466454653895
13.68421052631579,5.263157894736842,0.19882051516364066
13.68421052631579,6.315789473684211,0.2001818933647944
13.68421052631579,7.368421052631579,0.2013042298150932
13.68421052631579,8.421052631578947,0.20242656626539465
13.68421052631579,9.473684210526315,0.20351662890223932
13.68421052631579,10.526315789473683,0.20417545304904114
13.68421052631579,11.578947368421051,0.20482267213082306
13.68421052631579,12.631578947368421,0.20546989121260617
13.68421052631579,13.68421052631579,0.20599286209933002
13.68421052631579,14.736842105263158,0.20599286209933818
13.68421052631579,15.789473684210526,0.20599286209933776
13.68421052631579,16.842105263157894,0.20599286209934237
13.68421052631579,17.894736842105264,0.205992862099339
13.68421052631579,18.94736842105263,0.20599286209933987
13.68421052631579,20.0,0.205992862099339
14.736842105263158,0.0,
14.736842105263158,1.0526315789473684,0.04774237590374443
14.736842105263158,2.1052631578947367,0.10299975542214665
14.736842105263158,3.1578947368421053,0.1450293817227575
14.736842105263158,4.2105263157894735,0.1601589678947886
14.736842105263158,5.263157894736842,0.16377154372155592
14.736842105263158,6.315789473684211,0.16586449399677253
14.736842105263158,7.368421052631579,0.16788646785676714
14.736842105263158,8.421052631578947,0.16957321244379753
14.736842105263158,9.473684210526315,0.17125995703082683
14.736842105263158,10.526315789473683,0.1729467016178582
14.736842105263158,11.578947368421051,0.1746334462048864
14.736842105263158,12.631578947368421,0.17632019079191744
14.736842105263158,13.68421052631579,0.17800693537894782
14.736842105263158,14.736842105263158,0.17941866903419118
14.736842105263158,15.789473684210526,0.1805410054844891
14.736842105263158,16.842105263157894,0.1816633419347922
14.736842105263158,17.894736842105264,0.1827856783850936
14.736842105263158,18.94736842105263,0.18390801483539718
14.736842105263158,20.0,0.18501927567971987
15.789473684210526,0.0,
15.789473684210526,1.0526315789473684,0.015508904518141775
15.789473684210526,2.1052631578947367,0.07076628403646044
15.789473684210526,3.1578947368421053,0.1097084756921671
15.789473684210526,4.2105263157894735,0.12369176155415704
15.789473684210526,5.263157894736842,0.1280205359592126
15.789473684210526,6.315789473684211,0.13011348623442676
15.789473684210526,7.368421052631579,0.13220643650964134
15.789473684210526,8.421052631578947,0.1341515761161649
15.789473684210526,9.473684210526315,0.13583832070319157
15.789473684210526,10.526315789473683,0.1375250652902251
15.789473684210526,11.578947368421051,0.13921180987725668
15.789473684210526,12.631578947368421,0.14089855446428887
15.789473684210526,13.68421052631579,0.14258529905131695
15.789473684210526,14.736842105263158,0.14427204363834795
15.789473684210526,15.789473684210526,0.14595878822537703
15.789473684210526,16.842105263157894,0.14764553281240347
15.789473684210526,17.894736842105264,0.14921858630312587
15.789473684210526,18.94736842105263,0.15064753864351
15.789473684210526,20.0,0.15188108138058243
16.842105263157894,0.0,
16.842105263157894,1.0526315789473684,
16.842105263157894,2.1052631578947367,0.03568924960621815
16.842105263157894,3.1578947368421053,0.07391734154271165
16.842105263157894,4.2105263157894735,0.08721765800195547
16.842105263157894,5.263157894736842,0.0919321353198296
16.842105263157894,6.315789473684211,0.09436247847208326
16.842105263157894,7.368421052631579,0.09645542874729533
16.842105263157894,8.421052631578947,0.09854837902251014
16.842105263157894,9.473684210526315,0.10041668437556159
16.842105263157894,10.526315789473683,0.10210342896259308
16.842105263157894,11.578947368421051,0.10379017354963128
16.842105263157894,12.631578947368421,0.10547691813665208
16.842105263157894,13.68421052631579,0.10716366272368753
16.842105263157894,14.736842105263158,0.10885040731070711
16.842105263157894,15.789473684210526,0.11053715189773614
16.842105263157894,16.842105263157894,0.11206582545319581
16.842105263157894,17.894736842105264,0.11349477779357953
16.842105263157894,18.94736842105263,0.11492373013396516
16.842105263157894,20.0,0.11635268247434562
17.894736842105264,0.0,
17.894736842105264,1.0526315789473684,
17.894736842105264,2.1052631578947367,
17.894736842105264,3.1578947368421053,0.03754582001247278
17.894736842105264,4.2105263157894735,0.05074355444975384
17.894736842105264,5.263157894736842,0.055145217077575984
17.894736842105264,6.315789473684211,0.058611470709738
17.894736842105264,7.368421052631579,0.060704420984952975
17.894736842105264,8.421052631578947,0.06279737126016698
17.894736842105264,9.473684210526315,0.0648903215353826
17.894736842105264,10.526315789473683,0.06668179263496327
17.894736842105264,11.578947368421051,0.06836853722199548
17.894736842105264,12.631578947368421,0.07005528180902525
17.894736842105264,13.68421052631579,0.07174202639605674
17.894736842105264,14.736842105263158,0.07342877098308605
17.894736842105264,15.789473684210526,0.07491306460325725
17.894736842105264,16.842105263157894,0.07634201694363994
17.894736842105264,17.894736842105264,0.07777096928402102
17.894736842105264,18.94736842105263,0.07919992162440238
17.894736842105264,20.0,0.08062887396478481
18.94736842105263,0.0,
18.94736842105263,1.0526315789473684,
18.94736842105263,2.1052631578947367,
18.94736842105263,3.1578947368421053,0.0005457586910546791
18.94736842105263,4.2105263157894735,0.014104029378735398
18.94736842105263,5.263157894736842,0.018358298835324065
18.94736842105263,6.315789473684211,0.022553095561971756
18.94736842105263,7.368421052631579,0.024953413222604286
18.94736842105263,8.421052631578947,0.02704636349781926
18.94736842105263,9.473684210526315,0.029139313773035497
18.94736842105263,10.526315789473683,0.031232264048251326
18.94736842105263,11.578947368421051,0.03294690089435918
18.94736842105263,12.631578947368421,0.034633645481387525
18.94736842105263,13.68421052631579,0.03632039006842021
18.94736842105263,14.736842105263158,0.03776030375331998
18.94736842105263,15.789473684210526,0.039189256093703516
18.94736842105263,16.842105263157894,0.04061820843409025
18.94736842105263,17.894736842105264,0.04204716077447608
18.94736842105263,18.94736842105263,0.043476113114857946
18.94736842105263,20.0,0.044529450678626306
20.0,0.0,
20.0,1.0526315789473684,
20.0,2.1052631578947367,
20.0,3.1578947368421053,
20.0,4.2105263157894735,
