knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
VNDH_2 + XYLabc,2,0.42940554294403976,0.0
VPAMTr + XYLabc,2,0.4294055429440394,0.0
XANt2 + XYLabc,2,0.4294055429440389,0.0
XPPT + XYLabc,2,0.4294055429440389,0.0
XTSNH + XYLabc,2,0.4294055429440389,0.0
XYLI1 + XYLabc,2,0.4294055429440389,0.0
XYLI2 + XYLabc,2,0.4294055429440389,0.0
XYLK + XYLabc,2,0.4294055429440389,0.0
2MAHMP + XYLabcpp,2,0.4294055429440357,0.0
XANt2 + XYLK,2,0.4294055429440398,0.0
XPPT + XYLK,2,0.4294055429440398,0.0
XTSNH + XYLK,2,0.4294055429440398,0.0
XYLI1 + XYLK,2,0.4294055429440398,0.0
XYLI2 + XYLK,2,0.4294055429440398,0.0
2MAHMP + XYLabc,2,0.42940554294403827,0.0
2PGLYCt6 + XYLabc,2,0.42940554294403827,0.0
2S6HCCi + XYLabc,2,0.42940554294403827,0.0
34HPPOR + XYLabc,2,0.42940554294403827,0.0
3AMPt6 + XYLabc,2,0.42940554294403827,0.0
3CMPt6 + XYLabc,2,0.4294055429440303,0.0
3GMPtex_1 + XYLabc,2,0.205198998533451,0.0
3MBt2pp + XYLabc,2,0.4294055429440423,0.0
