knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
ALCD19,1,0.42940554294403993,0.0
ALAtpp,1,0.3635317003556246,0.0
AMID_1,1,0.42940554294403943,0.0
AMID4,1,0.42940554294403943,0.0
AMANK_1,1,0.42940554294403943,0.0
AMANK,1,0.42940554294403943,0.0
AMANAPEr,1,0.42940554294403943,0.0
AM4PA,1,0.42940554294403943,0.0
AM3PA,1,0.42940554294403943,0.0
ALTRH,1,0.42940554294403943,0.0
ALR4x,1,0.42940554294403943,0.0
ALR3,1,0.42940554294403943,0.0
ALR2,1,0.42940554294403943,0.0
ALPHNH,1,0.42940554294403943,0.0
ALLTN,1,0.42940554294403943,0.0
ALLTAMH,1,0.42940554294403943,0.0
ALKP,1,0.42940554294403943,0.0
ALDD6,1,0.42940554294403943,0.0
AMPEP4,1,0.429405542944039,0.0
AMPEP3,1,0.429405542944039,0.0
AMPEP2,1,0.429405542944039,0.0
AMPEP18,1,0.429405542944039,0.0
AMPEP17,1,0.429405542944039,0.0
AMPEP16,1,0.429405542944039,0.0
AMPEP15,1,0.429405542944039,0.0
AMPEP14,1,0.429405542944039,0.0
AMPEP13,1,0.429405542944039,0.0
AMPEP12,1,0.429405542944039,0.0
AMPEP11,1,0.429405542944039,0.0
AMPEP10,1,0.429405542944039,0.0
AMPEP1,1,0.429405542944039,0.0
AMPD2,1,0.429405542944039,0.0
AMMQT8_2,1,0.42940554294403943,0.0
AMMQLT8,1,0.42940554294403943,0.0
AMPTASEHH,1,0.429405542944039,0.0
AMPTASEHG,1,0.429405542944039,0.0
AMPTASEGS,1,0.429405542944039,0.0
AMPTASEGM,1,0.429405542944039,0.0
AMPTASEGGLU,1,0.429405542944039,0.0
AMPTASEGGLN,1,0.429405542944039,0.0
AMPTASECG,1,0.429405542944039,0.0
AMPTASEATRP,1,0.429405542944039,0.0
AMPTASEAT,1,0.429405542944039,0.0
AMPTASEAL,1,0.429405542944039,0.0
AMPTASEAH,1,0.429405542944039,0.0
AMPEP9,1,0.429405542944039,0.0
AMPEP8,1,0.429405542944039,0.0
AMPEP7,1,0.429405542944039,0.0
AMPEP6,1,0.429405542944039,0.0
AMPEP5,1,0.429405542944039,0.0
APSR,1,0.429405542944039,0.0
APRTO2,1,0.429405542944039,0.0
APRAUR,1,0.429405542944039,0.0
APG3PAT181,1,0.429405542944039,0.0
APG3PAT180,1,0.429405542944039,0.0
APG3PAT161,1,0.429405542944039,0.0
APG3PAT160,1,0.429405542944039,0.0
APATi,1,0.429405542944039,0.0
AP4AS,1,0.429405542944039,0.0
AP4AH,1,0.429405542944039,0.0
ANSN,1,0.429405542944039,0.0
ANS2,1,0.429405542944039,0.0
ANS,1,0.429405542944039,0.0
ANPRT,1,0.429405542944039,0.0
ANHMK,1,0.429405542944039,0.0
AMPTASEPG,1,0.429405542944039,0.0
ASNS1,1,0.42940554294404004,0.0
ASNN,1,0.4294055429440407,0.0
ARGt2r,1,0.4272018585092788,0.0
ARGabc,1,0.429405542944039,0.0
ARGSS,1,0.429405542944039,0.0
ARGSL,1,0.429405542944039,0.0
ARGN_1,1,0.429405542944039,0.0
ARGDr,1,0.429405542944039,0.0
ARGDI_1,1,0.429405542944039,0.0
ARGDC,1,0.429405542944039,0.0
ARBt2r,1,0.429405542944039,0.0
ARBabc,1,0.429405542944039,0.0
ARBTpts,1,0.429405542944039,0.0
ARABRr,1,0.429405542944039,0.0
APTNAT,1,0.429405542944039,0.0
APTA1i,1,0.429405542944039,0.0
ATHRDHr,1,0.42940554294403843,0.0
ATAH_1,1,0.42940554294403843,0.0
ASPtpp,1,0.42940554294403843,0.0
ASPt2r,1,0.42940554294403843,0.0
ASPt2pp,1,0.42940554294403843,0.0
