maltose,nitrogen,growth_rate_1_h,PHB_flux
18.571428571428573,3.5714285714285716,0.4294055429440397,4.678907691915188
20.0,3.5714285714285716,0.42940554294404015,4.678907691916271
0.0,4.285714285714286,0.41371708098126164,4.611271801910986
1.4285714285714286,4.285714285714286,0.4294055429440391,4.678907691916277
2.857142857142857,4.285714285714286,0.42940554294404054,4.678907691915224
4.285714285714286,4.285714285714286,0.4294055429440403,4.6789076919156125
5.714285714285714,4.285714285714286,0.42940554294404015,4.678907691916268
7.142857142857143,4.285714285714286,0.4294055429440397,4.678907691915188
8.571428571428571,4.285714285714286,0.42940554294404015,4.678907691916268
10.0,4.285714285714286,0.4294055429440397,4.678907691915188
11.428571428571429,4.285714285714286,0.42940554294404015,4.678907691916268
12.857142857142858,4.285714285714286,0.4294055429440397,4.678907691915188
14.285714285714286,4.285714285714286,0.42940554294404015,4.678907691916268
15.714285714285715,4.285714285714286,0.4294055429440397,4.678907691915188
17.142857142857142,4.285714285714286,0.42940554294404015,4.678907691916268
18.571428571428573,4.285714285714286,0.4294055429440397,4.678907691915188
20.0,4.285714285714286,0.42940554294404015,4.678907691916268
0.0,5.0,0.41371708098126164,4.611271801910961
1.4285714285714286,5.0,0.4294055429440399,4.678907691915257
2.857142857142857,5.0,0.4294055429440397,4.678907691916274
4.285714285714286,5.0,0.4294055429440397,4.678907691915188
5.714285714285714,5.0,0.42940554294404015,4.678907691916271
7.142857142857143,5.0,0.4294055429440397,4.678907691915188
8.571428571428571,5.0,0.42940554294404015,4.678907691916271
10.0,5.0,0.4294055429440397,4.678907691915188
11.428571428571429,5.0,0.42940554294404015,4.678907691916271
12.857142857142858,5.0,0.4294055429440397,4.678907691915188
14.285714285714286,5.0,0.42940554294404015,4.678907691916271
15.714285714285715,5.0,0.4294055429440397,4.678907691915188
17.142857142857142,5.0,0.42940554294404015,4.678907691916271
18.571428571428573,5.0,0.4294055429440397,4.678907691915188
20.0,5.0,0.42940554294404015,4.678907691916271
0.0,5.714285714285714,0.41371708098126164,4.611271801910986
1.4285714285714286,5.714285714285714,0.4294055429440391,4.678907691916277
2.857142857142857,5.714285714285714,0.42940554294404054,4.678907691915224
4.285714285714286,5.714285714285714,0.4294055429440403,4.6789076919156125
