glucose,oxygen,growth_rate_1_h,PHB_flux
0.0,0.0,0.23535093381235175,2.872216526424405
1.4285714285714286,0.0,0.23535093381235334,2.872216526423949
2.857142857142857,0.0,0.2353509338123534,2.8722165264237836
4.285714285714286,0.0,0.23535093381235314,2.872216526423917
5.714285714285714,0.0,0.2353509338123534,2.8722165264237836
7.142857142857143,0.0,0.23535093381235314,2.872216526423917
8.571428571428571,0.0,0.2353509338123534,2.8722165264237836
10.0,0.0,0.23535093381235314,2.872216526423917
11.428571428571429,0.0,0.2353509338123534,2.8722165264237836
12.857142857142858,0.0,0.23535093381235314,2.872216526423917
14.285714285714286,0.0,0.2353509338123534,2.8722165264237836
15.714285714285715,0.0,0.23535093381235314,2.872216526423917
17.142857142857142,0.0,0.2353509338123534,2.8722165264237836
18.571428571428573,0.0,0.23535093381235314,2.872216526423917
20.0,0.0,0.2353509338123534,2.8722165264237836
0.0,1.7857142857142858,0.3290507610354708,5.482294316242564
1.4285714285714286,1.7857142857142858,0.32905076103547065,5.482294316242666
2.857142857142857,1.7857142857142858,0.32905076103546993,5.482294316242681
4.285714285714286,1.7857142857142858,0.3290507610354702,5.482294316242678
5.714285714285714,1.7857142857142858,0.3290507610354709,5.482294316242568
7.142857142857143,1.7857142857142858,0.32905076103547104,5.482294316242759
8.571428571428571,1.7857142857142858,0.32905076103547043,5.482294316242609
10.0,1.7857142857142858,0.3290507610354709,5.4822943162427515
11.428571428571429,1.7857142857142858,0.3290507610354705,5.4822943162425934
12.857142857142858,1.7857142857142858,0.3290507610354708,5.482294316242587
14.285714285714286,1.7857142857142858,0.3290507610354703,5.4822943162426245
15.714285714285715,1.7857142857142858,0.3290507610354704,5.482294316242651
17.142857142857142,1.7857142857142858,0.329050761035471,5.4822943162426165
18.571428571428573,1.7857142857142858,0.32905076103547054,5.4822943162426165
20.0,1.7857142857142858,0.3290507610354708,5.482294316242587
0.0,3.5714285714285716,0.3714927723999076,5.165209479147913
1.4285714285714286,3.5714285714285716,0.371492772399908,5.165209479147932
2.857142857142857,3.5714285714285716,0.37149277239990763,5.165209479147987
4.285714285714286,3.5714285714285716,0.37149277239990813,5.16520947914792
5.714285714285714,3.5714285714285716,0.37149277239990813,5.1652094791479275
7.142857142857143,3.5714285714285716,0.3714927723999077,5.16520947914799
8.571428571428571,3.5714285714285716,0.371492772399908,5.165209479147988
10.0,3.5714285714285716,0.3714927723999075,5.165209479148
11.428571428571429,3.5714285714285716,0.37149277239990786,5.165209479147859
12.857142857142858,3.5714285714285716,0.37149277239990885,5.165209479147885
14.285714285714286,3.5714285714285716,0.37149277239990824,5.165209479147971
15.714285714285715,3.5714285714285716,0.37149277239990847,5.165209479147928
17.142857142857142,3.5714285714285716,0.3714927723999084,5.165209479147904
18.571428571428573,3.5714285714285716,0.3714927723999071,5.16520947914796
20.0,3.5714285714285716,0.3714927723999083,5.165209479147959
0.0,5.357142857142858,0.3806199983585686,4.846447780894399
1.4285714285714286,5.357142857142858,0.3806199983585688,4.846447780894344
2.857142857142857,5.357142857142858,0.3806199983585685,4.8464477808943975
4.285714285714286,5.357142857142858,0.3806199983585692,4.846447780894324
5.714285714285714,5.357142857142858,0.38061999835856836,4.8464477808943975
7.142857142857143,5.357142857142858,0.38061999835856813,4.846447780894422
8.571428571428571,5.357142857142858,0.38061999835856863,4.846447780894426
10.0,5.357142857142858,0.38061999835856847,4.846447780894401
11.428571428571429,5.357142857142858,0.38061999835856836,4.846447780894507
12.857142857142858,5.357142857142858,0.3806199983585686,4.846447780894369
14.285714285714286,5.357142857142858,0.3806199983585687,4.8464477808944215
15.714285714285715,5.357142857142858,0.3806199983585687,4.846447780894407
17.142857142857142,5.357142857142858,0.3806199983585685,4.846447780894407
18.571428571428573,5.357142857142858,0.3806199983585682,4.846447780894464
20.0,5.357142857142858,0.3806199983585685,4.846447780894378
0.0,7.142857142857143,0.38966323058648333,4.423826449766369
1.4285714285714286,7.142857142857143,0.3896632305864842,4.423826449766205
2.857142857142857,7.142857142857143,0.3896632305864843,4.423826449766358
4.285714285714286,7.142857142857143,0.3896632305864838,4.423826449766372
5.714285714285714,7.142857142857143,0.3896632305864837,4.4238264497663655
7.142857142857143,7.142857142857143,0.3896632305864838,4.423826449766372
8.571428571428571,7.142857142857143,0.3896632305864837,4.4238264497663655
10.0,7.142857142857143,0.3896632305864838,4.423826449766372
11.428571428571429,7.142857142857143,0.3896632305864837,4.4238264497663655
12.857142857142858,7.142857142857143,0.3896632305864838,4.423826449766372
14.285714285714286,7.142857142857143,0.3896632305864837,4.4238264497663655
15.714285714285715,7.142857142857143,0.3896632305864838,4.423826449766372
17.142857142857142,7.142857142857143,0.3896632305864837,4.4238264497663655
18.571428571428573,7.142857142857143,0.3896632305864838,4.423826449766372
20.0,7.142857142857143,0.3896632305864837,4.4238264497663655
0.0,8.928571428571429,0.398706462814401,3.9862932188772855
1.4285714285714286,8.928571428571429,0.3987064628143997,3.9862932188770657
2.857142857142857,8.928571428571429,0.3987064628143997,3.986293218877158
4.285714285714286,8.928571428571429,0.3987064628143998,3.9862932188771665
5.714285714285714,8.928571428571429,0.3987064628143997,3.986293218877158
7.142857142857143,8.928571428571429,0.3987064628143998,3.9862932188771665
8.571428571428571,8.928571428571429,0.3987064628143997,3.986293218877158
10.0,8.928571428571429,0.3987064628143998,3.9862932188771665
11.428571428571429,8.928571428571429,0.3987064628143997,3.986293218877158
12.857142857142858,8.928571428571429,0.3987064628143998,3.9862932188771665
14.285714285714286,8.928571428571429,0.3987064628143997,3.986293218877158
15.714285714285715,8.928571428571429,0.3987064628143998,3.9862932188771665
