growth_optimal_flux,PHB_optimal_flux,reaction_id,reaction_name,is_exchange,flux_shift
0.0,0.0,EX_sucr_e,R_EX_sucr_e,True,0.0
0.0,0.0,EX_sulfac_e,R_EX_sulfac_e,True,0.0
0.0,0.0,EX_tagur_e,R_EX_tagur_e,True,0.0
-10.0,-10.0,EX_tartr__L_e,R_EX_tartr__L_e,True,0.0
0.0,0.0,EX_taur_e,R_EX_taur_e,True,0.0
-9.575743607652126e-05,-8.618169246886866e-05,EX_thm_e,R_EX_thm_e,True,9.575743607652602e-06
-1.5476107286507985,-0.7255140575310419,EX_thr__L_e,R_EX_thr__L_e,True,0.8220966711197566
-0.011235825436673787,-0.010112242893006355,EX_thymd_e,R_EX_thymd_e,True,0.001123582543667432
0.0,0.0,EX_tnt_e,R_EX_tnt_e,True,0.0
0.0,0.0,EX_tre_e,R_EX_tre_e,True,0.0
-0.024408699277568145,-0.021967829349811212,EX_trp__L_e,R_EX_trp__L_e,True,0.002440869927756932
0.0,0.0,EX_tsul_e,R_EX_tsul_e,True,0.0
0.0,-0.0029371339137422817,EX_ttdca_e,R_EX_ttdca_e,True,-0.0029371339137422817
-0.003263482126374715,0.0,EX_ttdcea_e,R_EX_ttdcea_e,True,0.003263482126374715
-0.05921330674981153,-0.053291976074830084,EX_tyr__L_e,R_EX_tyr__L_e,True,0.005921330674981448
0.0,0.0,EX_udcpdp_e,R_EX_udcpdp_e,True,0.0
0.0,0.0,EX_udcpp_e,R_EX_udcpp_e,True,0.0
0.0,0.0,EX_ura_e,R_EX_ura_e,True,0.0
0.0,0.0,EX_urate_e,R_EX_urate_e,True,0.0
-0.061879056360408156,-0.05569115072435676,EX_uri_e,R_EX_uri_e,True,0.0061879056360513995
0.2457201097077042,1.2338419291422102,EX_val__L_e,R_EX_val__L_e,True,0.988121819434506
0.0,0.0,EX_xan_e,R_EX_xan_e,True,0.0
0.0,0.0,EX_xyl__D_e,R_EX_xyl__D_e,True,0.0
-0.00014642729014391814,-0.00013178456112952563,EX_zn2_e,R_EX_zn2_e,True,1.4642729014392513e-05
0.42940554294404143,0.3864649886496352,Growth,Biomass reaction,False,-0.04294055429440624
8.39,8.39,ATPM,R_ATPM,False,0.0
0.0,4.678907691915214,AACOAR_syn,Acetoacetyl-CoA reductase (R-specific),False,4.678907691915214
0.0,4.678907691915213,PHBS_syn_1,PHB synthetase,False,4.678907691915213
0.0,4.678907691915214,SK_phb_c,Demand reaction for PHB accumulation,False,4.678907691915214
