uptake_bound,growth_rate_1_h,PHB_flux
0.0,0.23535093381235284,2.872216526423927
0.8620689655172413,0.2915856176478482,4.4536916782531915
1.7241379310344827,0.32726567651387767,5.4471611174453445
2.586206896551724,0.35197757877276575,5.77156504551547
3.4482758620689653,0.369587005412526,5.246008914921948
4.310344827586206,0.3753187932594416,5.0336987018987
5.172413793103448,0.37968449157637096,4.879492061071593
6.0344827586206895,0.3840501898932978,4.6953987999731535
6.896551724137931,0.3884158882102204,4.484175860923445
7.758620689655172,0.3927815865271441,4.272952921873544
8.620689655172413,0.397147284844068,4.061729982823619
9.482758620689655,0.4015129831609935,3.850507043773525
10.344827586206897,0.4051480160958546,3.6986821503464435
11.206896551724137,0.40611963803197554,3.7633741631514974
12.068965517241379,0.40709125996809714,3.828066175956596
12.93103448275862,0.40806288190422074,3.8927581887607663
13.793103448275861,0.40903450384034307,3.9574502015662416
14.655172413793103,0.41000612577646495,4.022142214371212
15.517241379310343,0.4109777477125878,4.086834227176076
16.379310344827584,0.4116929821346227,4.172368772873367
17.241379310344826,0.4123324006552904,4.264066627355563
18.103448275862068,0.41297181917595377,4.35576448183907
18.96551724137931,0.4136112376966196,4.44746233632135
19.82758620689655,0.4137170809812619,4.582536169727017
20.689655172413794,0.41371708098126125,4.7262143306469415
21.551724137931032,0.41371708098126153,4.85176359141161
22.413793103448274,0.4137170809812613,4.923602671870651
23.275862068965516,0.41371708098126175,4.995441752331709
24.137931034482758,0.4137170809812614,5.067280832790535
25.0,0.41371708098126153,5.139119913251076
