glucose,nitrogen,growth_rate_1_h,PHB_flux
0.0,0.0,0.41371708098126114,5.139119913250694
1.4285714285714286,0.0,0.41371708098126114,5.139119913250694
2.857142857142857,0.0,0.41371708098126114,5.139119913250694
4.285714285714286,0.0,0.41371708098126114,5.139119913250694
5.714285714285714,0.0,0.41371708098126114,5.139119913250694
7.142857142857143,0.0,0.41371708098126114,5.139119913250694
8.571428571428571,0.0,0.41371708098126114,5.139119913250694
10.0,0.0,0.41371708098126114,5.139119913250694
11.428571428571429,0.0,0.41371708098126114,5.139119913250694
12.857142857142858,0.0,0.41371708098126114,5.139119913250694
14.285714285714286,0.0,0.41371708098126114,5.139119913250694
15.714285714285715,0.0,0.41371708098126114,5.139119913250694
17.142857142857142,0.0,0.41371708098126114,5.139119913250694
18.571428571428573,0.0,0.41371708098126114,5.139119913250694
20.0,0.0,0.41371708098126114,5.139119913250694
0.0,0.7142857142857143,0.41371708098126114,5.139119913250694
1.4285714285714286,0.7142857142857143,0.41371708098126114,5.139119913250694
2.857142857142857,0.7142857142857143,0.41371708098126114,5.139119913250694
4.285714285714286,0.7142857142857143,0.41371708098126114,5.139119913250694
5.714285714285714,0.7142857142857143,0.41371708098126114,5.139119913250694
7.142857142857143,0.7142857142857143,0.41371708098126114,5.139119913250694
8.571428571428571,0.7142857142857143,0.41371708098126114,5.139119913250694
10.0,0.7142857142857143,0.41371708098126114,5.139119913250694
11.428571428571429,0.7142857142857143,0.41371708098126114,5.139119913250694
12.857142857142858,0.7142857142857143,0.41371708098126114,5.139119913250694
14.285714285714286,0.7142857142857143,0.41371708098126114,5.139119913250694
15.714285714285715,0.7142857142857143,0.41371708098126114,5.139119913250694
17.142857142857142,0.7142857142857143,0.41371708098126114,5.139119913250694
18.571428571428573,0.7142857142857143,0.41371708098126114,5.139119913250694
20.0,0.7142857142857143,0.41371708098126114,5.139119913250694
0.0,1.4285714285714286,0.41371708098126114,5.139119913250694
1.4285714285714286,1.4285714285714286,0.41371708098126114,5.139119913250694
2.857142857142857,1.4285714285714286,0.41371708098126114,5.139119913250694
4.285714285714286,1.4285714285714286,0.41371708098126114,5.139119913250694
5.714285714285714,1.4285714285714286,0.41371708098126114,5.139119913250694
7.142857142857143,1.4285714285714286,0.41371708098126114,5.139119913250694
8.571428571428571,1.4285714285714286,0.41371708098126114,5.139119913250694
10.0,1.4285714285714286,0.41371708098126114,5.139119913250694
11.428571428571429,1.4285714285714286,0.41371708098126114,5.139119913250694
12.857142857142858,1.4285714285714286,0.41371708098126114,5.139119913250694
14.285714285714286,1.4285714285714286,0.41371708098126114,5.139119913250694
15.714285714285715,1.4285714285714286,0.41371708098126114,5.139119913250694
17.142857142857142,1.4285714285714286,0.41371708098126114,5.139119913250694
18.571428571428573,1.4285714285714286,0.41371708098126114,5.139119913250694
20.0,1.4285714285714286,0.41371708098126114,5.139119913250694
0.0,2.142857142857143,0.41371708098126114,5.139119913250694
1.4285714285714286,2.142857142857143,0.41371708098126114,5.139119913250694
2.857142857142857,2.142857142857143,0.41371708098126114,5.139119913250694
4.285714285714286,2.142857142857143,0.41371708098126114,5.139119913250694
5.714285714285714,2.142857142857143,0.41371708098126114,5.139119913250694
7.142857142857143,2.142857142857143,0.41371708098126114,5.139119913250694
8.571428571428571,2.142857142857143,0.41371708098126114,5.139119913250694
