EX_malt_e,EX_o2_e,growth_rate,curvature
0.0,0.0,0.2353509338123547,0.0233279570440958
1.0526315789473684,0.0,0.23120246876148876,0.028545182860532037
2.1052631578947367,0.0,0.20388684568820759,0.02570969405228013
3.1578947368421053,0.0,0.1765712226149263,0.017058823118934897
4.2105263157894735,0.0,0.14925559954164358,0.017843192060129277
5.263157894736842,0.0,0.1197933564486232,0.017780408601947906
6.315789473684211,0.0,0.08528734883020148,0.01658034346742987
0.0,1.0526315789473684,0.3010972448365615,0.023458238289805033
1.0526315789473684,1.0526315789473684,0.3106630698607707,0.032011281486105894
2.1052631578947367,1.0526315789473684,0.30216699528314167,0.03803591944087218
3.1578947368421053,1.0526315789473684,0.28054667135464123,0.0312781058925271
4.2105263157894735,1.0526315789473684,0.2550911906263936,0.03028228309026377
5.263157894736842,1.0526315789473684,0.22586061498333948,0.030542033301952307
6.315789473684211,1.0526315789473684,0.18436319750785649,0.023457304309585328
7.368421052631579,1.0526315789473684,0.14036458177396702,0.017792233320841816
0.0,2.1052631578947367,0.33831441018435626,0.018017134030811607
1.0526315789473684,2.1052631578947367,0.35003280602284015,0.024015048419517786
2.1052631578947367,2.1052631578947367,0.35505633263769387,0.0374550571760702
3.1578947368421053,2.1052631578947367,0.34779194396808266,0.04152043208850086
4.2105263157894735,2.1052631578947367,0.32605358413734054,0.04171000964407251
5.263157894736842,2.1052631578947367,0.29864238051438363,0.040896851498876126
6.315789473684211,2.1052631578947367,0.250352767470998,0.02584799126021681
7.368421052631579,2.1052631578947367,0.19970016957921183,0.015084688906104978
8.421052631578947,2.1052631578947367,0.14904757168741276,0.013327771446748703
0.0,3.1578947368421053,0.3647436348872995,0.015791444306831624
1.0526315789473684,3.1578947368421053,0.37695406471978427,0.017312892455627022
2.1052631578947367,3.1578947368421053,0.37829259720682157,0.02228048561377506
3.1578947368421053,3.1578947368421053,0.3744385025218379,0.02791531410871915
4.2105263157894735,3.1578947368421053,0.3561994561484805,0.0279398641757874
5.263157894736842,3.1578947368421053,0.33343875630601266,0.029459701642306567
6.315789473684211,3.1578947368421053,0.3014770611904273,0.031138115496165124
7.368421052631579,3.1578947368421053,0.25449235666216563,0.02529138425242896
8.421052631578947,3.1578947368421053,0.19787945232327048,0.018021545338025698
9.473684210526315,3.1578947368421053,0.13929600974816952,0.012605111942711805
0.0,4.2105263157894735,0.3748132913490514,0.012791368693261761
1.0526315789473684,4.2105263157894735,0.38810290928398194,0.013574478995968538
2.1052631578947367,4.2105263157894735,0.38596469696272073,0.011878722388439837
3.1578947368421053,4.2105263157894735,0.3818972909816727,0.01385056947837035
4.2105263157894735,4.2105263157894735,0.3646853282272371,0.01196376724720428
5.263157894736842,4.2105263157894735,0.34602376841008825,0.015314512314900629
6.315789473684211,4.2105263157894735,0.32646083111173285,0.028939946694483014
7.368421052631579,4.2105263157894735,0.2861518000275233,0.029027369272512697
8.421052631578947,4.2105263157894735,0.23107198350146949,0.02007155436514511
9.473684210526315,4.2105263157894735,0.17490168374656703,0.016343589046063957
0.0,5.263157894736842,0.3801440387676288,0.0080376957582708
1.0526315789473684,5.263157894736842,0.39344844008713414,0.009650076608518904
2.1052631578947367,5.263157894736842,0.39131022776587127,0.009122790716060796
3.1578947368421053,5.263157894736842,0.3830901338455545,0.006904923013371769
5.263157894736842,5.263157894736842,0.3483942362985622,0.0075836388770261515
6.315789473684211,5.263157894736842,0.32945787065505405,0.017817351577316058
7.368421052631579,5.263157894736842,0.2927753009704127,0.01966275123290554
8.421052631578947,5.263157894736842,0.23874714938967095,0.012597410343706346
9.473684210526315,5.263157894736842,0.18364531457999064,0.009811855460797209
10.526315789473683,5.263157894736842,0.1274036777113634,0.011679549339794
0.0,6.315789473684211,0.3854747861861888,0.0069751504076986
1.0526315789473684,6.315789473684211,0.3987939708902867,0.009284325159779758
2.1052631578947367,6.315789473684211,0.3966557585690232,0.010488503853170381
6.315789473684211,6.315789473684211,0.3314675535265265,0.012834759143887063
7.368421052631579,6.315789473684211,0.2953284181636434,0.013190877817273038
0.0,7.368421052631579,0.3908055336047487,0.0077643874118947425
1.0526315789473684,7.368421052631579,0.40413950169343926,0.01022794637837541
2.1052631578947367,7.368421052631579,0.4002670710854107,0.010814017106440593
6.315789473684211,7.368421052631579,0.33253461823591673,0.012199758235842871
7.368421052631579,7.368421052631579,0.29742136843885797,0.012205939330754662
0.0,8.421052631578947,0.39613628102330717,0.009971033851706872
1.0526315789473684,8.421052631578947,0.40948503249659457,0.0115188592793884
2.1052631578947367,8.421052631578947,0.4014599139492928,0.008982548996342314
6.315789473684211,8.421052631578947,0.3331797331019577,0.011480725407265325
7.368421052631579,8.421052631578947,0.2994525456451151,0.012372329313633175
0.0,9.473684210526315,0.4014670284418676,0.012786673329510901
1.0526315789473684,9.473684210526315,0.4148305632997459,0.013419679221276922
2.1052631578947367,9.473684210526315,0.40265275681317203,0.007620043537068452
6.315789473684211,9.473684210526315,0.3338248479678229,0.011093780574668647
7.368421052631579,9.473684210526315,0.30113929023214436,0.01239669807281297
0.0,10.526315789473683,0.4053525680824044,0.014213146077661309
1.0526315789473684,10.526315789473683,0.4186368511891527,0.014307931850367075
2.1052631578947367,10.526315789473683,0.40384559967705125,0.007149003992275706
6.315789473684211,10.526315789473683,0.3344699628338656,0.010941081576046495
7.368421052631579,10.526315789473683,0.30282603481917086,0.012455548352212902
0.0,11.578947368421051,0.4065389696044075,0.013280984690273206
1.0526315789473684,11.578947368421051,0.41982969405303283,0.013486194617231387
2.1052631578947367,11.578947368421051,0.40503844254093035,0.0073592233876925445
6.315789473684211,11.578947368421051,0.3349301242441643,0.01067789275984346
7.368421052631579,11.578947368421051,0.30451277940620725,0.012611759402320146
0.0,12.631578947368421,0.4077253711264088,0.0127143456962368
1.0526315789473684,12.631578947368421,0.4210225369169119,0.013013104179713606
2.1052631578947367,12.631578947368421,0.40614386736949415,0.007563181000009659
6.315789473684211,12.631578947368421,0.3349301242442121,0.010072041264618326
7.368421052631579,12.631578947368421,0.3061995239932384,0.013075519137411885
0.0,13.68421052631579,0.40891177264841094,0.012907795075228577
1.0526315789473684,13.68421052631579,0.422215379780791,0.013248414621178786
2.1052631578947367,13.68421052631579,0.4069290001106799,0.007557800709634279
6.315789473684211,13.68421052631579,0.33493012424421537,0.009587645598974166
7.368421052631579,13.68421052631579,0.30788626858026663,0.013583435470706597
0.0,14.736842105263158,0.410098174170413,0.01318620296457415
1.0526315789473684,14.736842105263158,0.42340822264467015,0.013612446044295068
2.1052631578947367,14.736842105263158,0.4077141328518662,0.007724630192790879
6.315789473684211,14.736842105263158,0.33493012424421265,0.009207073851510943
7.368421052631579,14.736842105263158,0.3090485290441635,0.013628636602137723
0.0,15.789473684210526,0.41125548525206235,0.013387815328159205
1.0526315789473684,15.789473684210526,0.4245159735132465,0.013893610121421282
2.1052631578947367,15.789473684210526,0.40849926559305205,0.007994948604184041
6.315789473684211,15.789473684210526,0.3349301242442115,0.008826502104066998
7.368421052631579,15.789473684210526,0.3101708654944649,0.013685338967689132
8.421052631578947,15.789473684210526,0.25897067555637915,0.006711018672739696
0.0,16.842105263157894,0.41203624891940194,0.013603236990403155
1.0526315789473684,16.842105263157894,0.42530110625443773,0.013980737644297872
2.1052631578947367,16.842105263157894,0.40860855975556976,0.007740281208684095
6.315789473684211,16.842105263157894,0.334930124244211,0.008445930356616605
7.368421052631579,16.842105263157894,0.311293201944765,0.01386872247450682
8.421052631578947,16.842105263157894,0.2606574201434207,0.0072079191714951195
0.0,17.894736842105264,0.4128170125867404,0.014023782847454001
1.0526315789473684,17.894736842105264,0.42608623899562187,0.014228832323538785
2.1052631578947367,17.894736842105264,0.40860855975557026,0.007386975831510538
6.315789473684211,17.894736842105264,0.33493012424421115,0.008119134869734812
7.368421052631579,17.894736842105264,0.31241553839506847,0.014147651688669527
8.421052631578947,17.894736842105264,0.26210582119330866,0.007589635225028789
0.0,18.94736842105263,0.4135977762540791,0.01452928721486108
1.0526315789473684,18.94736842105263,0.4268713717368087,0.01454971771777639
2.1052631578947367,18.94736842105263,0.40860855975557053,0.007186156533649684
6.315789473684211,18.94736842105263,0.3349301242442108,0.007796727497934794
7.368421052631579,18.94736842105263,0.3135008913063737,0.014393203258887325
8.421052631578947,18.94736842105263,0.2635347735336977,0.008176285592979584
0.0,20.0,0.4137170809812612,0.01461696015591004
1.0526315789473684,20.0,0.42702816863341725,0.014602013359027602
2.1052631578947367,20.0,0.40860855975556926,0.007159238404578826
6.315789473684211,20.0,0.33493012424421265,0.0074743201261369095
7.368421052631579,20.0,0.3142026969521918,0.014486648127369975
8.421052631578947,20.0,0.2649637258740812,0.008816712221496515
