EX_glc__D_e,EX_o2_e,growth_rate,curvature
0.0,0.0,0.2353509338123529,0.015179839109264036
1.0526315789473684,0.0,0.22971828844054343,0.01765615314226644
2.1052631578947367,0.0,0.2214292973761616,0.020882514480667122
3.1578947368421053,0.0,0.2038868456882081,0.02411796690243102
4.2105263157894735,0.0,0.18567643030601966,0.022526223224466
5.263157894736842,0.0,0.16746601492383184,0.020629900451480516
6.315789473684211,0.0,0.14925559954164344,0.02026043715744394
7.368421052631579,0.0,0.13104518415945554,0.02029856294803132
8.421052631578947,0.0,0.1128347687772663,0.02082044945952416
9.473684210526315,0.0,0.0946243533950795,0.022070149012730737
10.526315789473683,0.0,0.0743907148454362,0.020738868054809224
11.578947368421051,0.0,0.05259744687590833,0.01672949919782825
0.0,1.0526315789473684,0.31095730596086013,0.018850076208663847
1.0526315789473684,1.0526315789473684,0.3053501734765394,0.019259415548722982
2.1052631578947367,1.0526315789473684,0.29974304099221866,0.02226073589115658
3.1578947368421053,1.0526315789473684,0.29413590850789956,0.030510848072588533
4.2105263157894735,1.0526315789473684,0.28240677119317636,0.03261945841043695
5.263157894736842,1.0526315789473684,0.26600068236707,0.03008469170259565
6.315789473684211,1.0526315789473684,0.24781819613260894,0.02865401926183033
7.368421052631579,1.0526315789473684,0.22963570989814663,0.02827858400581962
8.421052631578947,1.0526315789473684,0.21145322366368202,0.029167979648302353
9.473684210526315,1.0526315789473684,0.19327073742922055,0.03147173523549015
10.526315789473683,1.0526315789473684,0.17125874988401965,0.03106368401912266
11.578947368421051,1.0526315789473684,0.14297813100495316,0.02437512226421525
12.631578947368421,1.0526315789473684,0.11161554023311723,0.016097385191748394
13.68421052631579,1.0526315789473684,0.07986510942026054,0.011435977647290409
0.0,2.1052631578947367,0.35558049114983104,0.019717009019658588
1.0526315789473684,2.1052631578947367,0.34913792533735577,0.01989375037395764
2.1052631578947367,2.1052631578947367,0.3426953595248807,0.020792211735065052
3.1578947368421053,2.1052631578947367,0.33623264726728236,0.024843294534738585
4.2105263157894735,2.1052631578947367,0.32955148567378595,0.030337610533014127
5.263157894736842,2.1052631578947367,0.3188181188928998,0.03245215510715602
6.315789473684211,2.1052631578947367,0.3014823170284083,0.030348347505257008
7.368421052631579,2.1052631578947367,0.283243270655051,0.028840772098263114
8.421052631578947,2.1052631578947367,0.2649437899465131,0.02925243163426369
9.473684210526315,2.1052631578947367,0.24581124186102346,0.03018359262905442
10.526315789473683,2.1052631578947367,0.2247393155554499,0.03111291710278853
11.578947368421051,2.1052631578947367,0.1989358647105733,0.028484339180574303
12.631578947368421,2.1052631578947367,0.16746669819352009,0.021180025075126244
