maltose,nitrogen,growth_rate_1_h,PHB_flux
0.0,0.0,0.3721667012325887,3.31383861857702
1.4285714285714286,0.0,0.396769510859917,3.5329064191041115
2.857142857142857,0.0,0.4213723204872446,3.75197421963163
4.285714285714286,0.0,0.44537015293376353,3.9379815139087184
5.714285714285714,0.0,0.4453701529337633,3.937981513908745
7.142857142857143,0.0,0.4453701529337616,3.9379815139090955
8.571428571428571,0.0,0.44537015293376325,3.937981513908553
10.0,0.0,0.44537015293376353,3.937981513908729
11.428571428571429,0.0,0.44537015293376336,3.937981513909149
12.857142857142858,0.0,0.44537015293376364,3.9379815139087393
14.285714285714286,0.0,0.4453701529337638,3.9379815139086816
15.714285714285715,0.0,0.4453701529337633,3.9379815139087326
17.142857142857142,0.0,0.44537015293376353,3.937981513908578
18.571428571428573,0.0,0.4453701529337638,3.9379815139087215
20.0,0.0,0.44537015293376425,3.9379815139090026
0.0,0.7142857142857143,0.37216670123258894,3.3138386185770305
1.4285714285714286,0.7142857142857143,0.396769510859917,3.5329064191043313
2.857142857142857,0.7142857142857143,0.42137232048724477,3.751974219631586
4.285714285714286,0.7142857142857143,0.44537015293376353,3.9379815139087953
5.714285714285714,0.7142857142857143,0.44537015293376514,3.937981513908658
7.142857142857143,0.7142857142857143,0.445370152933763,3.937981513908802
8.571428571428571,0.7142857142857143,0.4453701529337632,3.9379815139087335
10.0,0.7142857142857143,0.4453701529337632,3.9379815139087726
11.428571428571429,0.7142857142857143,0.4453701529337636,3.937981513908709
12.857142857142858,0.7142857142857143,0.4453701529337634,3.9379815139088037
14.285714285714286,0.7142857142857143,0.44537015293376286,3.937981513908765
15.714285714285715,0.7142857142857143,0.445370152933763,3.937981513908766
17.142857142857142,0.7142857142857143,0.44537015293376336,3.937981513908751
18.571428571428573,0.7142857142857143,0.445370152933763,3.9379815139088072
20.0,0.7142857142857143,0.44537015293376336,3.937981513908751
0.0,1.4285714285714286,0.3721667012325878,3.313838618577087
1.4285714285714286,1.4285714285714286,0.3967695108599172,3.532906419104442
2.857142857142857,1.4285714285714286,0.42137232048724454,3.751974219631526
