reaction_id,loopless_flux,standard_flux,delta
FEDCabc,0.0,0.0,0.0
FEENTERexs,0.0,0.0,0.0
FEOXAMexs,0.0,0.0,0.0
FFSD,0.0,0.0,0.0
FFSD1r,0.0,0.0,0.0
FGLU_1,0.0,0.0,0.0
FMNAT,9.931754410422906e-05,9.931754410422943e-05,-3.6591823321385775e-19
FMNRx,0.0,0.0,0.0
FMNRx2,0.0,0.0,0.0
FMNRy,0.0,0.0,0.0
FOLD3,0.0,0.0,0.0
FOLR2,0.0002979526323126882,0.00029795263231268933,-1.1384122811097797e-18
FOMETRi,0.0,0.0,0.0
FORAMD,0.0,0.0,0.0
FORtex,0.0,0.0,0.0
FRD2,0.0,0.0,0.0
FRD3,0.4813350370242169,0.48133503702422614,-9.2148511043888e-15
FRDO,0.0,0.0,0.0
FRDx,0.0,0.0,0.0
FRUK,0.0,0.0,0.0
FRUpts,0.0,0.0,0.0
FRUpts2,0.0,0.0,0.0
FTHFCL,0.0,0.0,0.0
FTHFLi,0.0,0.0,0.0
FUM,0.3516739141200076,0.35167391412000565,1.942890293094024e-15
FUMAC,0.0,0.0,0.0
G1PACT,0.06502404232832935,0.06502404232832959,-2.3592239273284576e-16
G1PP,0.0,0.0,0.0
G1SAT,0.0,0.0,0.0
G3PAT160,0.0,0.0,0.0
G3PAT161,0.0,0.0,0.0
G3PAT180,0.0,0.0,0.0
G3PAT181,0.0,0.0,0.0
G3PCT,0.273902644054264,0.27390264405426495,-9.43689570931383e-16
G3PD1ir,0.2828100471129392,0.2828100471129403,-1.0547118733938987e-15
G3PD4,0.0,0.0,0.0
G3PEabcpp,0.0,0.0,0.0
G3POA_BS,0.00890740305867525,0.008907403058675283,-3.2959746043559335e-17
G3PT,0.0,0.0,0.0
G5SADs,0.0,0.0,0.0
G5SD,0.0,0.0,0.0
G6PBDH,0.0,0.0,0.0
G6PDA,0.0,0.0,0.0
G6PDH2r,0.0,0.0,0.0
G6PI,0.0,0.0,0.0
G6PP,0.0,0.0,0.0
GALK2,0.0,0.0,0.0
GALKr,-9.90869911864848,-9.908699118648578,9.769962616701378e-14
GALM,0.0,0.0,0.0
GALM1,0.0,0.0,0.0
GALM2,0.0,0.0,0.0
GALS3,0.0,0.0,0.0
GALT,-9.90869911864848,-9.908699118648578,9.769962616701378e-14
GALTpts,0.0,0.0,0.0
GALURDH,0.0,0.0,0.0
GALURt2rpp,0.0,0.0,0.0
GALURtex,0.0,0.0,0.0
GALUi,9.9999999999999,10.0,-9.947598300641403e-14
GALabc,0.0,0.0,0.0
GALabcpp,0.0,0.0,0.0
GALpts,-9.908699118648434,-9.908699118648576,1.4210854715202004e-13
GALt2_3,0.0,0.0,0.0
GALt2pp,0.0,0.0,0.0
GAMpts,0.06502404232832935,0.0650240423283296,-2.498001805406602e-16
GAPD,9.999999999999982,10.0,-1.7763568394002505e-14
GAPDi_nadp,0.0,0.0,0.0
GARFT,0.0,0.0,0.0
GCALDD,0.0,0.0,0.0
GCCa,0.0,0.0,0.0
GCCa_1,0.0,0.0,0.0
GCCb,0.0,0.0,0.0
GCCb_1,0.0,0.0,0.0
GCCc,0.0,0.0,0.0
GCCc_1,0.0,0.0,0.0
GDH1,0.0,0.0,0.0
GDPTPDP,0.0,0.0,0.0
GF6PTA,0.0,0.0,0.0
GHMT2r,0.01185219050987329,0.011852190509873335,-4.5102810375396984e-17
GK1,0.10782990383725208,0.10782990383725248,-4.0245584642661925e-16
GK2,0.0,0.0,0.0
GLCADpts,0.0,0.0,0.0
GLCAt2,0.0,0.0,0.0
GLCDpp,0.0,0.0,0.0
GLCNt2ir,0.0,0.0,0.0
GLCNt2r,0.0,0.0,0.0
GLCNt2rpp,0.0,0.0,0.0
GLCRt1,0.0,0.0,0.0
GLCURDH,0.0,0.0,0.0
GLCURt2rpp,0.0,0.0,0.0
GLCURtex,0.0,0.0,0.0
GLCabc,0.0,0.0,0.0
GLCabcpp,0.0,0.0,0.0
GLCpts,0.0,0.0,0.0
GLCptspp,0.0,0.0,0.0
GLCt2pp,0.0,0.0,0.0
GLGC,0.0,0.0,0.0
GLNS,0.11730292699015318,0.11730292699015361,-4.3021142204224816e-16
GLNabc,0.0,0.0,0.0
GLTPD,0.0,0.0,0.0
GLU5K,0.0,0.0,0.0
GLUDC,0.0,0.0,0.0
GLUDxi,0.0,0.0,0.0
GLUDy,-5.367540179883568,-5.367540179883571,3.552713678800501e-15
GLUDy_1,0.0,0.0,0.0
GLUKA_1,0.0,0.0,0.0
GLUN,0.0,0.0,0.0
GLUPRT,0.0,0.0,0.0
GLUR,-0.08684717982208372,-0.08684717982208404,3.191891195797325e-16
GLUSfx,0.0,0.0,0.0
GLUSx,0.0,0.0,0.0
GLUSy,0.0,0.0,0.0
GLUTARH,0.0,0.0,0.0
GLUTRR,0.0,0.0,0.0
GLUTRS,0.0,0.0,0.0
GLUabc,0.0,0.0,0.0
GLUt2r,0.2365427687754129,0.23654276877541577,-2.886579864025407e-15
GLUt2rpp,0.0,0.0,0.0
GLUt4,0.0,0.0,0.0
GLUt4pp,0.0,0.0,0.0
GLUtex,0.0,0.0,0.0
GLXCBL,0.0,0.0,0.0
GLXO1,0.0,0.0,0.0
GLYALDDr,0.0,0.0,0.0
GLYALDt,-10.0,-10.0,0.0
GLYAT,-0.1699532503595238,-0.16995325035952444,6.38378239159465e-16
GLYBabc,0.0,0.0,0.0
GLYBt2r,0.0,0.0,0.0
GLYBt3pp,0.0,0.0,0.0
GLYBtex,0.0,0.0,0.0
GLYC3Pabcpp,0.0,0.0,0.0
GLYCDH,0.0,0.0,0.0
GLYCK,0.0,0.0,0.0
GLYCL,0.0,0.0,0.0
GLYCLTDx,0.0,0.0,0.0
GLYCTO1,0.0,0.0,0.0
GLYCTO3,0.0,0.0,0.0
GLYCYSAP,0.0,0.0,0.0
GLYCYSabc,0.0,0.0,0.0
GLYCt,-10.0,-10.0,0.0
GLYCtex,0.0,0.0,0.0
GLYCtpp,0.0,0.0,0.0
GLYGLNabcpp,0.0,0.0,0.0
GLYGLNtex,0.0,0.0,0.0
GLYGLNtr,0.0,0.0,0.0
GLYGLUabcpp,0.0,0.0,0.0
GLYGLUtex,0.0,0.0,0.0
GLYGLYCNc,0.0,0.0,0.0
GLYGLYGLNtr,0.0,0.0,0.0
GLYGLYabcpp,0.0,0.0,0.0
GLYGLYtex,0.0,0.0,0.0
GLYK,0.0,0.0,0.0
GLYLEUAP,0.0,0.0,0.0
GLYLEUtr,0.0,0.0,0.0
GLYMETabcpp,0.0,0.0,0.0
GLYMETtex,0.0,0.0,0.0
GLYMETtr,0.0,0.0,0.0
GLYO1,0.0,0.0,0.0
GLYOX,0.0,0.0,0.0
GLYOX_1,0.0,0.0,0.0
GLYPHEAP,0.0,0.0,0.0
GLYPHEHYc,0.0,0.0,0.0
GLYPHEabcpp,0.0,0.0,0.0
GLYPHEtex,0.0,0.0,0.0
GLYPHEtr,0.0,0.0,0.0
GLYSERabcpp,0.0,0.0,0.0
GLYSERtex,0.0,0.0,0.0
GLYTYRAP,0.0,0.0,0.0
GLYTYRabc,0.0,0.0,0.0
GLYabc,0.0,0.0,0.0
GLYt2pp,0.0,0.0,0.0
GLYt2r,0.0,0.0,0.0
GLYt4,0.0,0.0,0.0
GLYtex,0.0,0.0,0.0
GMPR,0.0,0.0,0.0
GMPS2,0.0,0.0,0.0
GND,0.0,0.0,0.0
GNK_1,0.0,0.0,0.0
GNKr,0.0,0.0,0.0
GNNUC,0.0,0.0,0.0
GNP,0.0,0.0,0.0
GPDDA2,0.0,0.0,0.0
GPDDA4,0.0,0.0,0.0
GRTT,4.453701529337627e-05,4.453701529337643e-05,-1.6263032587282567e-19
GSNt2pp,9.482488789694019,9.482488789694061,-4.263256414560601e-14
GTHOr,0.0,0.0,0.0
GTHPe,4.573476575827927,4.573476575827956,-2.930988785010413e-14
GTHPi,0.0,0.0,0.0
GTHRDH_syn,0.0,0.0,0.0
GTHRDHpp,0.0,0.0,0.0
GTHRDabc2pp,0.0,0.0,0.0
GTHRDabcpp,0.0,0.0,0.0
GTHRDt2_1,0.0,0.0,0.0
GTPCI,0.0,0.0,0.0
GTPCII,0.0,0.0,0.0
GTPDPK,0.0,0.0,0.0
GTPDPK_1,0.0,0.0,0.0
GTPHs,0.0,0.0,0.0
GUACYC,0.0,0.0,0.0
GUAPRT,0.10782990383725208,0.10782990383725247,-3.885780586188048e-16
GUAt2pp,0.0,0.0,0.0
GUAt2r,0.0,0.0,0.0
GUAtex,0.0,0.0,0.0
GUI2,0.0,0.0,0.0
GalMr,0.0,0.0,0.0
H2CO3D2,0.0,0.0,0.0
H2Ot,0.0,0.0,0.0
H2Otex,19.146953151655854,19.146953151655914,-6.039613253960852e-14
H2Otpp,0.0,0.0,0.0
H2SO,0.0,0.0,0.0
H2St1,-0.07529450074005836,-0.07529450074005867,3.0531133177191805e-16
H2tex,0.0,0.0,0.0
H2tpp,0.0,0.0,0.0
HACD1,0.003384813162296595,0.0033848131622966067,-1.1709383462843448e-17
HACD1_1,0.0,0.0,0.0
HACD1i,0.0,0.0,0.0
HACD2,0.002315924795255566,0.0023159247952555745,-8.673617379884035e-18
HACD3,0.002315924795255566,0.002315924795255574,-8.239936510889834e-18
HACD4,0.002315924795255566,0.002315924795255574,-8.239936510889834e-18
HACD5,0.002315924795255566,0.0023159247952555745,-8.673617379884035e-18
HACD6,0.0023159247952555654,0.002315924795255574,-8.673617379884035e-18
HACD7,0.0017814806117350502,0.0017814806117350571,-6.938893903907228e-18
HACD8,0.0,0.0,0.0
HACD8i,0.0,0.0,0.0
HACD9,0.0,0.0,0.0
HACOADr,0.0,0.0,0.0
HADPCOADH,0.0,0.0,0.0
HCO3E,0.08426403293506786,0.08426403293506818,-3.191891195797325e-16
HCYSMT,0.0,0.0,0.0
HCYSMT2,0.03429550594158792,0.034295505941588034,-1.1102230246251565e-16
HDECH,0.0,0.0,0.0
HEMEOS_1,0.0,0.0,0.0
HETZK,0.0,0.0,0.0
HEX1,4.250586057331668,4.2505860573317245,-5.684341886080802e-14
HEX4,0.0,0.0,0.0
HEX7,0.0,0.0,0.0
HEXSabc,0.0,0.0,0.0
HEXt2rpp,0.0,0.0,0.0
HG2abcpp,0.0,0.0,0.0
HG2t3pp,0.0,0.0,0.0
HG2tex,0.0,0.0,0.0
HGNTOR,0.0,0.0,0.0
HGt,0.0,0.0,0.0
HIBD,0.0,0.0,0.0
HIBHr,0.0,0.0,0.0
HISDr,0.0,0.0,0.0
HISGLYabcpp,0.0,0.0,0.0
HISGLYtex,0.0,0.0,0.0
HISHISabcpp,0.0,0.0,0.0
HISHIStex,0.0,0.0,0.0
HISTD,0.0,0.0,0.0
HISTP,0.0,0.0,0.0
HISTP_1,0.0,0.0,0.0
HISabc,0.0,0.0,0.0
HISt2r,0.0421934775486388,0.04219347754863896,-1.5959455978986625e-16
HKM1PP,0.0,0.0,0.0
HMBS,0.0,0.0,0.0
HMGL,0.0,0.0,0.0
HMGL_2,0.0,0.0,0.0
HMPK1,0.0,0.0,0.0
HMPPtr,0.0,0.0,0.0
HMR_9610,0.0,0.0,0.0
HOXPRx,0.0,0.0,0.0
HPHACA,0.0,0.0,0.0
HPPK,0.0,0.0,0.0
HQNt6,0.0,0.0,0.0
HSDxi,0.0,0.0,0.0
HSDy,-0.03425096892629454,-0.034250968926294666,1.249000902703301e-16
HSERTA,0.03425096892629455,0.034250968926294666,-1.1796119636642288e-16
HSK,0.0,0.0,0.0
HSTPT,0.0,0.0,0.0
HSTPTr,0.0,0.0,0.0
HXANt2pp,0.0,0.0,0.0
HXANt2r,0.0,0.0,0.0
HXAtex,0.0,0.0,0.0
HXCT,0.0,0.0,0.0
HXPRT,0.0,0.0,0.0
HYPOE,0.0,0.0,0.0
HYXNtex,0.0,0.0,0.0
Htex,10.051314056130712,10.051314056130709,3.552713678800501e-15
IBTMr,0.00106888836704103,0.0010688883670410341,-4.119968255444917e-18
ICDHyr,0.0023181516460202343,0.002318151646020243,-8.673617379884035e-18
ICHORS,0.0,0.0,0.0
ICHORT,0.0,0.0,0.0
ICITt4pp,0.0,0.0,0.0
ICITtex,0.0,0.0,0.0
ICITtupp,0.0,0.0,0.0
ICL,0.0,0.0,0.0
ID3ACALDt,0.0,0.0,0.0
IG3PS_1,0.0,0.0,0.0
IGPDH_1,0.0,0.0,0.0
IGPS,0.0,0.0,0.0
ILEDHr,0.0,0.0,0.0
ILETA,0.009085551119848755,0.009085551119848788,-3.2959746043559335e-17
ILEabc,0.0,0.0,0.0
ILEabcpp,0.0,0.0,0.0
ILEt2r,0.13847849628154188,0.13847849628154238,-4.996003610813204e-16
ILEtex,0.0,0.0,0.0
IMPC,0.0,0.0,0.0
IMPD,0.0,0.0,0.0
IND3ACtex,0.0,0.0,0.0
IND3ACtpp,0.0,0.0,0.0
INOSR,0.0,0.0,0.0
INS2D,0.0,0.0,0.0
INSCR,0.0,0.0,0.0
INSH,0.0,0.0,0.0
INSTabc,0.0,0.0,0.0
INSTt2,0.0,0.0,0.0
IPDDI,0.0,0.0,0.0
IPDPS,0.00031175910705363386,0.000311759107053635,-1.1384122811097797e-18
IPMD,0.0,0.0,0.0
IPPMIa,0.0,0.0,0.0
IPPMIb,0.0,0.0,0.0
IPPS,0.0,0.0,0.0
ISETACabcpp,0.0,0.0,0.0
ISETACtex,0.0,0.0,0.0
ITCY,0.0,0.0,0.0
IZPN,0.0,0.0,0.0
IZPN_1,0.0,0.0,0.0
KARA1,0.0,0.0,0.0
KARA2,0.0,0.0,0.0
KAS1,0.000178148061173505,0.00017814806117350568,-6.776263578034403e-19
KAS11,0.0012470364282145354,0.0012470364282145398,-4.336808689942018e-18
KAS12,0.003028517039949585,0.003028517039949596,-1.0842021724855044e-17
KAS13,0.0005344441835205149,0.000534444183520517,-2.0599841277224584e-18
KAS17,0.0,0.0,0.0
KAS2,0.0,0.0,0.0
KAS3,0.003562961223470101,0.0035629612234701143,-1.3444106938820255e-17
KAS4,0.006057034079899171,0.006057034079899192,-2.0816681711721685e-17
KAS6,0.0008907403058675251,0.0008907403058675284,-3.2526065174565133e-18
KAS7,0.0,0.0,0.0
KAS8,0.0,0.0,0.0
Kabc,0.0,0.0,0.0
Kabcpp,0.0,0.0,0.0
Kt1,0.08693313626159993,0.08693313626160024,-3.0531133177191805e-16
Kt2r,0.0,0.0,0.0
Kt3r,0.0,0.0,0.0
Ktex,0.0,0.0,0.0
LALALGLUtex,0.0,0.0,0.0
LALGP,0.0,0.0,0.0
LCADi,0.0,0.0,0.0
LDGUNPD,0.0,0.0,0.0
LDH_D,0.0,0.0,0.0
LDH_L,0.0,0.0,0.0
LEULEULAPc,0.0,0.0,0.0
LEULEUabcpp,0.0,0.0,0.0
LEULEUtex,0.0,0.0,0.0
LEUTA,0.0,0.0,0.0
LEUabc,0.0,0.0,0.0
LEUabcpp,0.0,0.0,0.0
LEUt2r,0.0,0.0,0.0
LEUt3pp,0.01701855018912549,0.017018550189122444,3.0461744238152733e-15
LEUtex,-0.01701855018912549,-0.017018550189122444,-3.0461744238152733e-15
LGTHL,0.0,0.0,0.0
LIPAMPL,0.0,0.0,0.0
LIPATPT_2,0.0,0.0,0.0
LIPO1S24_BS,2.226850764668813e-05,2.2268507646688213e-05,-8.131516293641283e-20
LIPO2S24_BS,2.226850764668813e-05,2.2268507646688213e-05,-8.131516293641283e-20
LIPO3S24_BS,2.2268507646688135e-05,2.2268507646688216e-05,-8.131516293641283e-20
LIPO4S24_BS,2.226850764668813e-05,2.2268507646688213e-05,-8.131516293641283e-20
LIPOPBt,0.0,0.0,0.0
LLEUDr,-0.21767161056052647,-0.21767161056052417,-2.3037127760972e-15
LPLIPAL1A160pp,0.0,0.0,0.0
LPLIPAL1A161pp,0.0,0.0,0.0
LPLIPAL1E180pp,0.0,0.0,0.0
LPLIPAL2E161,0.0,0.0,0.0
LPLIPAL2G181,0.0,0.0,0.0
LSERDHr,0.0,0.0,0.0
LTHRK,0.0,0.0,0.0
LYSDC,0.0,0.0,0.0
LYSGLUGLYtr,0.0,0.0,0.0
LYSabc,0.0,0.0,0.0
LYSabcpp,0.1528336670509029,0.15283366705090348,-5.828670879282072e-16
LYSt3pp,0.0,0.0,0.0
LYSt3r,0.0,0.0,0.0
LYStex,0.15283366705090293,0.15283366705090348,-5.551115123125783e-16
M1PD,0.0,0.0,0.0
MACACI,0.0,0.0,0.0
MACCOAT,0.0,0.0,0.0
MAL6PG,4.250586057331668,4.2505860573317245,-5.684341886080802e-14
MALDDH,0.0,0.0,0.0
MALDt2_2pp,0.0,0.0,0.0
MALDtex,0.0,0.0,0.0
MALS,0.0,0.0,0.0
MALT,0.0,0.0,0.0
MALTTRabc,0.0,0.0,0.0
MALTTTRabc,0.0,0.0,0.0
MALTabc,0.0,0.0,0.0
MALTpts,0.0,0.0,0.0
MALTt2,4.250586057331668,4.2505860573317245,-5.684341886080802e-14
MALt4,0.0,0.0,0.0
MAN6PI,0.0,0.0,0.0
MANGLYCptspp,0.0,0.0,0.0
MANGLYCtex,0.0,0.0,0.0
MANPGH,0.0,0.0,0.0
MANpts,0.0,0.0,0.0
MANt2,0.0,0.0,0.0
MBCOAi,0.0,0.0,0.0
MCA,0.0,0.0,0.0
MCBTFUexs,0.0,0.0,0.0
MCCC,0.0,0.0,0.0
MCITL2,0.0,0.0,0.0
MCITS,0.0,0.0,0.0
MCSNAH,0.0,0.0,0.0
MCTC_1,0.0,0.0,0.0
MCTP1App,0.0,0.0,0.0
MCTP1Bpp,0.0,0.0,0.0
MCTP2App,0.0,0.0,0.0
MDDCP1pp,0.0,0.0,0.0
MDDCP2pp,0.0,0.0,0.0
MDDCP3pp,0.0,0.0,0.0
MDDCP4pp,0.0,0.0,0.0
MDDCP5pp,0.0,0.0,0.0
MDDEP1pp,0.0,0.0,0.0
MDDEP2pp,0.0,0.0,0.0
MDDEP3pp,0.0,0.0,0.0
MDDEP4pp,0.0,0.0,0.0
MDH,0.35167391412000765,0.3516739141200057,1.942890293094024e-15
MDNTHAep,0.0,0.0,0.0
MDRPD,0.0,0.0,0.0
ME2,0.0,0.0,0.0
MECDPDH2,0.00035629612234701016,0.00035629612234701146,-1.3010426069826053e-18
MECDPS,0.00035629612234701016,0.0003562961223470114,-1.2468324983583301e-18
MELIBabc,0.0,0.0,0.0
MEOHtex,0.0,0.0,0.0
MEOHtrpp,0.0,0.0,0.0
MEPCT,0.0003562961223470102,0.0003562961223470114,-1.1926223897340549e-18
METAT,0.00014385455939760534,0.00014385455939760586,-5.149960319306146e-19
METB1,0.0,0.0,0.0
METDabc,0.0,0.0,0.0
METGL,0.0,0.0,0.0
METOX1s,0.0,0.0,0.0
METOX2s,0.0,0.0,0.0
METS,0.0,0.0,0.0
METSOX1abc,0.0,0.0,0.0
METSOX2abc,0.0,0.0,0.0
METSOXR1,0.0,0.0,0.0
METSOXR2,0.0,0.0,0.0
METSR_R1,0.0,0.0,0.0
METSR_R2,0.0,-9.37993921404592e-18,9.37993921404592e-18
METSR_S1,0.0,0.0,0.0
METSR_S2,0.0,0.0,0.0
METSRabc,0.0,0.0,0.0
METSabc,0.0,0.0,0.0
METabc,0.0,0.0,0.0
METabcpp,0.0,0.0,0.0
METt3pp,0.0,0.0,0.0
METte,0.0,0.0,0.0
MFUMt8,0.0,0.0,0.0
MG2tex,0.0,0.0,0.0
MGCH,0.0,0.0,0.0
MGSA,0.0,0.0,0.0
MGt5,-0.00386358607670039,-0.0038635860767004043,1.431146867680866e-17
MHPGLUT,0.0,0.0,0.0
MHPGLUT2,0.0,0.0,0.0
MI1PP,0.0,0.0,0.0
MLDCP1App,0.0,0.0,0.0
MLDCP1Bpp,0.0,0.0,0.0
MLDCP2App,0.0,0.0,0.0
MLDCP2Bpp,0.0,0.0,0.0
MLDCP3App,0.0,0.0,0.0
MLDEP1pp,0.0,0.0,0.0
MLDEP2pp,0.0,0.0,0.0
MLTG1,0.0,0.0,0.0
MLTG2,0.0,0.0,0.0
MLTGY1pp,0.0,0.0,0.0
MLTGY2pp,0.0,0.0,0.0
MLTGY3pp,0.0,0.0,0.0
MLTGY4pp,0.0,0.0,0.0
MMCD,0.0,0.0,0.0
MME,0.0,0.0,0.0
MMETt2pp,0.03429550594158792,0.034295505941588034,-1.1102230246251565e-16
MMETtex,0.034295505941587916,0.034295505941588034,-1.1796119636642288e-16
MMM,0.0,0.0,0.0
MMM2,0.0,0.0,0.0
MMSAD1,0.0,0.0,0.0
MMSAD2,0.0,0.0,0.0
MMSAD3,0.0,0.0,0.0
MMSDHir,0.0,0.0,0.0
MN2t3pp,0.0,0.0,0.0
MN6PP,0.0,0.0,0.0
MNLpts,0.0,0.0,0.0
MNLptspp,0.0,0.0,0.0
MNLtex,0.0,0.0,0.0
MNabc,0.0,0.0,0.0
MNt2,0.00030775077567722994,0.0003077507756772311,-1.1384122811097797e-18
MNtex,0.0,0.0,0.0
MOBDabc,0.0,0.0,0.0
MOBDabc_rev,0.0,0.0,0.0
MOBDabcpp,0.0,0.0,0.0
MOBDtex,0.0,0.0,0.0
MOHMT,0.0,0.0,0.0
MPTG,0.0,0.0,0.0
MPTG2,0.0,0.0,0.0
MSO3abc,0.0,0.0,0.0
MSO3abcpp,0.0,0.0,0.0
MSO3tex,0.0,0.0,0.0
MSULR,0.0,0.0,0.0
MTAM_1,0.0,0.0,0.0
MTAN,0.0,0.0,0.0
MTHFC,9.931754410422906e-05,9.931754410422943e-05,-3.6591823321385775e-19
MTHFC_1,0.0,0.0,0.0
MTHFD,9.931754410422905e-05,9.931754410422943e-05,-3.7947076036992655e-19
MTHFD2i,0.0,0.0,0.0
MTHFR3,0.0,0.0,0.0
MTHTHFSs,0.0,0.0,0.0
MTRI,0.0,0.0,0.0
MTRK,0.0,0.0,0.0
MYCTR,0.0,0.0,0.0
MYCTR2,0.0,0.0,0.0
NABTNO,0.0,0.0,0.0
NACt,-9.998985446791618,-9.998985446791615,-3.552713678800501e-15
NADDP,0.0,0.0,0.0
NADDPp_1,-0.001014553208380715,-0.001014553208383133,2.417987685077172e-15
NADH10,0.0,0.0,0.0
NADH4,0.0,0.0,0.0
NADH5,0.0,0.0,0.0
NADH9,0.48133503702421687,0.4813350370242261,-9.2148511043888e-15
NADHPO,0.0,0.0,0.0
NADK,0.0001990804583613958,0.0001990804583613965,-7.047314121155779e-19
NADK1,0.0,0.0,0.0
NADK2,0.0,0.0,0.0
NADK3,0.0,0.0,0.0
NADK4,0.0,0.0,0.0
NADK5,0.0,0.0,0.0
NADK_1,0.0,0.0,0.0
NADKd,0.0,0.0,0.0
NADN,0.0,0.0,0.0
NADPHQR2,0.0,0.0,0.0
NADPHQR3,0.0,0.0,0.0
NADS1,0.0,0.0,0.0
NADS2,0.0,0.0,0.0
NADTRHD,0.0,0.0,0.0
NAPRT,-9.998985446791618,-9.998985446791616,-1.7763568394002505e-15
NAabc,0.0,0.0,0.0
NAabcO,0.0,0.0,0.0
NAt3_1,0.3300968436357491,0.33009684363574726,1.8318679906315083e-15
NAt3_2,0.0,0.0,0.0
NAt3pp,0.0,0.0,0.0
NAtex,0.22273814142030102,0.22273814142029877,2.248201624865942e-15
NBAHH_ir,0.0,0.0,0.0
NDP3,0.0,0.0,0.0
NDP7,0.0,0.0,0.0
NDPK1,0.09579733841544062,0.09579733841544097,-3.469446951953614e-16
NDPK2,0.22050454419811763,0.22050454419811844,-8.049116928532385e-16
NDPK3,0.3339759517625817,0.3339759517625829,-1.1657341758564144e-15
NDPK4,0.011653555421664833,0.011653555421664876,-4.336808689942018e-17
NDPK5,0.012032565421811466,0.012032565421811511,-4.5102810375396984e-17
NDPK6,0.0,0.0,0.0
NDPK7,0.012032565421811466,0.012032565421811511,-4.5102810375396984e-17
NDPK8,0.0,0.0,0.0
NDPK9,0.0,0.0,0.0
NH3c,0.0,0.0,0.0
NH4t,0.24853398067821136,0.24853398067822183,-1.04638520070921e-14
NH4tex,0.0,0.0,0.0
NH4tpp,0.0,0.0,0.0
NH4tpp_1,0.0,0.0,0.0
NI2abcpp,0.0,0.0,0.0
NI2t3pp,0.0,0.0,0.0
NI2t4pp,0.0,0.0,0.0
NI2tex,0.0,0.0,0.0
NI2uabcpp,0.0,0.0,0.0
NIabc,0.0,0.0,0.0
NMNAT,0.0,0.0,0.0
NMNDA,9.998985446791618,9.998985446791616,1.7763568394002505e-15
NMNHYD_1,0.0,0.0,0.0
NMNN,0.0,0.0,0.0
NMNP,10.000000000000002,10.0,1.7763568394002505e-15
NMO,0.0,0.0,0.0
NNAM,0.0,0.0,0.0
NNATr,0.0,0.0,0.0
NNDPR,0.0,0.0,0.0
NO2tex,0.0,0.0,0.0
NO3abc,0.0,0.0,0.0
NO3abcpp,0.0,0.0,0.0
NO3t,0.0,0.0,0.0
NO3tex,0.0,0.0,0.0
NODOx,0.0,0.0,0.0
NODOy,0.0,0.0,0.0
NOR_syn_1,0.0,0.0,0.0
NOS1_1,0.0,0.0,0.0
NOS3,0.0,0.0,0.0
NOX,0.0,0.0,0.0
NPHS,4.453701529337627e-05,4.453701529337643e-05,-1.6263032587282567e-19
NTD1,0.0,0.0,0.0
NTD10,0.0,0.0,0.0
NTD12,0.0,0.0,0.0
NTD2,0.0,0.0,0.0
NTD3,0.0,0.0,0.0
NTD4,0.0,0.0,0.0
NTD5,0.0,0.0,0.0
NTD6,0.0,0.0,0.0
NTD7,0.0,0.0,0.0
NTD8,0.0,0.0,0.0
NTD9,0.0,0.0,0.0
NTP1,0.0,0.0,0.0
NTP10,0.0,0.0,0.0
NTP3,0.0,0.0,0.0
NTP5,0.0,0.0,0.0
NTPP1,0.0,0.0,0.0
NTPP10,0.0,0.0,0.0
NTPP10_1,0.0,0.0,0.0
NTPP11,0.0,0.0,0.0
NTPP11_1,0.0,0.0,0.0
NTPP1_1,0.0,0.0,0.0
NTPP2,0.0,0.0,0.0
NTPP2_1,0.0,0.0,0.0
NTPP3,0.0,0.0,0.0
NTPP4,0.0,0.0,0.0
NTPP5,0.0,0.0,0.0
NTPP6,0.0,0.0,0.0
NTPP7,0.0,0.0,0.0
NTPP8,0.0,0.0,0.0
NTPP8_1,0.0,0.0,0.0
NTPP9,0.0,0.0,0.0
NTPP9_1,0.0,0.0,0.0
O2tex,5.509213316272107,5.50921331627211,-2.6645352591003757e-15
O2tpp,5.509213316272108,5.509213316272111,-2.6645352591003757e-15
OAADCS,0.0,0.0,0.0
OBDHc,0.0,0.0,0.0
OCBT,0.0,0.0,0.0
OCBT_1,0.0,0.0,0.0
OCOAT1,0.0,0.0,0.0
OCOAT2r,0.22248160821221113,0.22248160821220886,2.275957200481571e-15
OCTAtex,0.0,0.0,0.0
OCTDPS,4.453701529337627e-05,4.4537015293376426e-05,-1.5585406229479126e-19
OHPBAT,0.0,0.0,0.0
OIVD1r,-0.2176716105605265,-0.2176716105605242,-2.3037127760972e-15
OIVD2,0.0,0.0,0.0
OIVD3,0.009085551119848755,0.009085551119848788,-3.2959746043559335e-17
OMCDC,0.0,0.0,0.0
OMPDC,0.0,0.0,0.0
ORNTA,0.0,0.0,0.0
ORNTAC_1,0.0,0.0,0.0
ORNTA_1,0.0,0.0,0.0
ORPT,0.0,0.0,0.0
OXADC,0.0,0.0,0.0
OXAtpp,0.0,0.0,0.0
OXCOAHDH,0.0,0.0,0.0
OXDHCOAT,0.0,0.0,0.0
OXFOtex,0.0,0.0,0.0
OXGDC,0.0,0.0,0.0
OXPTNDH,0.0,0.0,0.0
P52O,0.0,0.0,0.0
P5CD,0.0,0.0,0.0
P5CR,0.0,0.0,0.0
P5CRx,0.0,0.0,0.0
PA160abcpp,0.0,0.0,0.0
PA161abcpp,0.0,0.0,0.0
PACALDt,0.0,0.0,0.0
PACCOAE,0.0,0.0,0.0
