uptake_bound,growth_rate_1_h,PHB_flux
0.0,0.3721667012325889,3.3138386185769915
0.6896551724137931,0.3840439196733681,3.4195954877970887
1.3793103448275863,0.39592113811414686,3.5253523570172556
2.0689655172413794,0.40779835655492613,3.6311092262373363
2.7586206896551726,0.419675574995705,3.736866095457318
3.4482758620689657,0.43155279343648406,3.842622964677483
4.137931034482759,0.4434300118772626,3.948379833897552
4.827586206896552,0.4453701529337635,3.937981513908712
5.517241379310345,0.44537015293376325,3.9379815139089263
6.206896551724139,0.44537015293376336,3.9379815139087198
6.8965517241379315,0.44537015293376353,3.937981513908709
7.586206896551724,0.4453701529337632,3.9379815139087526
8.275862068965518,0.445370152933758,3.9379815139090857
8.965517241379311,0.4453701529337632,3.9379815139087326
9.655172413793103,0.44537015293376314,3.937981513908756
10.344827586206897,0.4453701529337602,3.9379815139089707
11.03448275862069,0.4453701529337641,3.9379815139086998
11.724137931034484,0.4453701529337632,3.9379815139087326
12.413793103448278,0.44537015293376336,3.937981513908713
13.10344827586207,0.4453701529337602,3.9379815139089707
13.793103448275863,0.4453701529337641,3.9379815139086998
14.482758620689657,0.4453701529337628,3.9379815139087024
15.172413793103448,0.44537015293375715,3.937981513909337
15.862068965517242,0.4453701529337629,3.9379815139087677
16.551724137931036,0.4453701529337627,3.937981513908731
17.24137931034483,0.44537015293376153,3.937981513908885
17.931034482758623,0.4453701529337603,3.9379815139089347
18.620689655172416,0.44537015293376153,3.937981513908885
19.310344827586206,0.4453701529337603,3.9379815139089347
20.0,0.44537015293376153,3.937981513908885
