reaction_id,mean_flux,std_flux,min_flux,max_flux
HACOADr,0.16829947441068127,0.11240828426747133,0.00023500849765739168,0.38996147140286935
HADPCOADH,0.0843765006105224,0.0723648580825923,0.00014185223945888673,0.2816092371542148
HCO3E,0.44126702074205887,0.15311290009557824,0.01034433031822399,0.84421956321941
HCYSMT,0.023397684407246138,0.02397953854366907,9.766212898478663e-06,0.10961473567890406
HCYSMT2,0.0028072934495916376,0.002399381699796893,3.192929177759393e-05,0.01085949676998175
HDECH,0.02894306723416457,0.03255005508896055,-0.0433832558270716,0.1252779320564859
HEMEOS_1,0.016648026104896393,0.008307508342904894,5.1615967144485875e-05,0.03379262584168092
HETZK,0.011864832407104287,0.014002938334556438,1.642990013836661e-05,0.0804057489203085
HEX1,0.10535590533332163,0.10331677113844434,7.243449924047362e-05,0.3761371372943814
HEX4,0.1057967778036873,0.06619835122452221,5.050670201538033e-05,0.30988997938082585
HEX7,3.553469341484894,0.30904290502669607,2.772240167814019,4.249701962522055
HEXSabc,0.021172104178529685,0.025735201186484875,1.67716142124244e-05,0.12272073756772224
HEXt2rpp,0.019918617912834467,0.018071781947637314,1.844935880363424e-05,0.08027598607373733
HG2abcpp,0.03165038859550529,0.028491635715566902,1.3833710023497106e-05,0.10584171551890346
HG2t3pp,0.20322047579457517,0.12805475271220967,2.2460120458349663e-05,0.40580642153811275
HG2tex,-0.2348708643900208,0.13430539695324817,-0.48729548930795197,-3.947876436249942e-05
HGNTOR,0.07092321328295408,0.029773420152083164,0.004527900188251905,0.13914663187715617
HGt,0.23487086439007793,0.13430539695328242,3.947876436680175e-05,0.4872954893080485
HIBD,0.2371914289874536,0.17440751802459162,0.007273012085048925,0.6670748843905611
HIBHr,0.4054909033981681,0.09094103526133031,0.19334408532750805,0.6955255971385584
HISDr,0.13174025639927953,0.07763812338634844,0.00014905664317456626,0.7395540599603823
HISGLYabcpp,0.013150663137338073,0.01221576360053256,1.108419741552804e-05,0.040900569834948906
HISGLYtex,0.013150663137338082,0.012215763600532567,1.108419741552804e-05,0.04090056983494895
HISHISabcpp,0.01103993449952208,0.0169020626815466,7.135070608995871e-06,0.06205824002400182
HISHIStex,0.011039934499522083,0.0169020626815466,7.135070608995871e-06,0.06205824002400182
HISTD,0.011568633830456953,0.014369894357354716,2.4494240208977146e-05,0.056655198224156364
HISTP,0.011568633830456925,0.01436989435735515,2.449424020954717e-05,0.056655198224158036
HISTP_1,0.0,0.0,0.0,0.0
HISabc,0.011296750683976816,0.010713346035364224,3.6037593368002716e-06,0.030483270840671574
HISt2r,0.04043484709583783,0.06122654126082694,0.0003460400126760589,0.7080833694043661
HKM1PP,0.0073885206224346,0.0070166112688499795,1.6376681554480036e-06,0.034097204090185934
HMBS,0.05106496817551231,0.015775769212438777,4.904917644860292e-05,0.08010730884672407
HMGL,0.03253634418883456,0.03781200630511334,3.561187532546013e-05,0.1804607277449118
HMGL_2,0.0,0.0,0.0,0.0
HMPK1,0.011866620038170987,0.014003030139356758,1.646227788578457e-05,0.08040627811700511
HMPPtr,2.498082638487036e-07,1.9700906175561522e-07,1.5728831916869273e-10,9.160731026632751e-07
HMR_9610,0.026220349556962,0.027160584320230923,2.9839758209427863e-06,0.11913681157833343
HOXPRx,-0.02804360071360189,0.024450773984901485,-0.112117374175833,-2.973383461579715e-05
HPHACA,0.029960219969248143,0.01943480520592518,3.483738781769918e-05,0.1027528897845238
HPPK,2.9770373244028183e-06,1.6290084390129397e-06,5.530055370331496e-10,6.201197540541481e-06
HQNt6,-0.15339372408230859,0.09576673689345747,-0.42570811010793447,-0.0008415601707067775
HSDxi,0.0,0.0,0.0,0.0
HSDy,-0.5147951664360962,0.1354365646123428,-0.8929426761309109,-0.25043413449841534
HSERTA,0.036107516536524754,0.026621580209776174,0.00040211905821182386,0.11250147608133912
HSK,0.47868764989969936,0.1393667598445021,0.223454659722589,0.8370101984909099
HSTPT,4.659718712510295,0.7922423273790208,2.265995719056412,6.381967555081326
HSTPTr,-4.6481500786797145,0.7938349181506589,-6.380800638018467,-2.265590337754589
HXANt2pp,0.009824197363164939,0.010913213686115678,7.0075512207999245e-06,0.03530593698989228
HXANt2r,0.023203084904230266,0.016382955733237385,5.397667527141495e-06,0.057952071021156404
HXAtex,0.02903279451409686,0.020376806635742012,4.921393012217024e-05,0.09788033734575662
HXCT,0.041090722091364384,0.035076116685013516,3.522710396332826e-05,0.16338282288452147
HXPRT,0.06488060029050398,0.033828898477732273,7.695846238128528e-05,0.14218519636223215
HYPOE,0.04695777746579386,0.04717341499403667,2.5964661279676417e-05,0.22528300524750694
HYXNtex,0.009824197363164946,0.01091321368611568,7.0075512207999245e-06,0.03530593698989229
Htex,39.990864553033774,2.334731890010563,35.341806835574374,44.44312872959732
IBTMr,0.39562829052383053,0.09038895675838217,0.19154381294977318,0.695497680520636
ICDHyr,-0.2306798328583677,0.1352784130918388,-1.0216385905997587,0.03178532357152264
ICHORS,0.02588161715519807,0.021108470646650605,0.00022738447575327894,0.11759584334029106
ICHORT,0.015581025506199596,0.018141091178404997,6.0481922954964224e-05,0.10868404934678404
ICITt4pp,0.0255334764540949,0.020559008368609712,7.4297512949986384e-06,0.07050089285320377
ICITtex,0.06574586785187242,0.03294731401342632,3.083545158743456e-05,0.1448358576436697
