reaction_id,reaction_name,growth,growth_fraction_of_wt,classification,growth_coupled_PHB_after_knockout
EX_fum_e,R_EX_fum_e,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139087433
H2tpp,Hydrogen transport diffusion (periplasm),0.44537015293376375,0.9999999999999989,non-essential,3.903542952847017
ACPS1_1,"CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase, cytosol",0.44537015293376375,0.9999999999999989,non-essential,3.9379815139087753
TNTR1x,TNT nitroreductase 4 Hydroxylamino 2 6 dinitrotoluene,0.44537015293376375,0.9999999999999989,non-essential,3.937981513909306
GLUabc,L-glutamate transport via ABC system,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908642
EX_nmn_e,R_EX_nmn_e,0.1595436791786791,0.35822714685239926,critical,5.917026706756857
EX_2ameph_e,R_EX_2ameph_e,0.4453701529337627,0.9999999999999966,non-essential,3.9379815139086807
UAGDP,UDP-N-acetylglucosamine diphosphorylase,-7.535692786508365e-17,-1.6920066908096282e-16,essential,
AI2tex,"Ai2 transport, outer membrane",0.44537015293376414,0.9999999999999998,non-essential,3.9379815139080896
LIPO2S24_BS,Lipoteichoic acid synthesis  n24   linked  N acetylglucosamine substituted,0.0,0.0,essential,
EX_k_e,R_EX_k_e,0.0,0.0,essential,
HISDr,Histidase r,0.44537015293376475,1.000000000000001,non-essential,3.9379815139087024
EX_fe3dhbzs3_e,R_EX_fe3dhbzs3_e,0.4453701529337638,0.999999999999999,non-essential,3.9379815139097882
TRPS1,Tryptophan synthase (indoleglycerol phosphate),0.4453701529337638,0.999999999999999,non-essential,3.9379815139101906
CDPMEK,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,5.625789202125121e-17,1.2631715810021495e-16,essential,
ACOADH2,Acyl CoA dehydrogenase  isobutyryl CoA,0.4453701529337635,0.9999999999999982,non-essential,3.7803107518964825
GLYPHEAP,Gly-Phe aminopeptidase,0.4453701529337643,1.0000000000000002,non-essential,3.937981513908664
PAPSR,Phosphoadenylyl-sulfate reductase (thioredoxin),0.4453701529337643,1.0000000000000002,non-essential,3.937981513908662
PRAIi,Phosphoribosylanthranilate isomerase (irreversible),0.4453701529337643,1.0000000000000002,non-essential,3.9379815139087864
BLAMDtex,Beta Alaninamide transport via diffusion  extracellular to periplasm,0.4453701529337643,1.0000000000000002,non-essential,3.937981513908704
23CUMPtex,23cUMP transport via diffusion (extracellular to periplasm),0.4453701529337643,1.0000000000000002,non-essential,3.9379815139087198
EX_succ_e,R_EX_succ_e,0.4453701529337643,1.0000000000000002,non-essential,3.9379815139083143
NH4tpp_1,Ammonia ireversible transport (periplasm),0.4453701529337643,1.0000000000000002,non-essential,3.9379815139088534
RHCCE,S-ribosylhomocysteine cleavage enzyme,0.4453701529337643,1.0000000000000002,non-essential,3.937981513908741
EX_carn_e,R_EX_carn_e,0.4453701529337643,1.0000000000000002,non-essential,3.9379815139084506
VPAMTr,Valine-pyruvate aminotransferase,0.44537015293376436,1.0000000000000002,non-essential,3.937981513908471
PPAtex,Propionate transport via diffusion,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087677
EX_acald_e,R_EX_acald_e,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087175
MCSNAH,5-Methylcytosine aminohydrolase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513907881
SHCHF_2,Sirohydrochlorin ferrochetalase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908683
PFK_2,Phosphofructokinase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908761
GLCADpts,,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139085976
METt3pp,L-methionine tranport out via proton antiport (periplasm),0.44537015293376375,0.9999999999999989,non-essential,3.9379815139087193
NTD9,5'-nucleotidase (GMP),0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086753
GLUt2rpp,"L-glutamate transport via proton symport, reversible (periplasm)",0.44537015293376375,0.9999999999999989,non-essential,3.937981513908418
PGPP181pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:1)",0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086336
AMPTASEHG,Aminopeptidase  His Gly,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086185
G5SD,Glutamate-5-semialdehyde dehydrogenase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908714
RIBabcpp,D-ribose transport via ABC system (periplasm),0.44537015293376375,0.9999999999999989,non-essential,3.937981513908744
TMDS,Thymidylate synthase,0.44533659703880135,0.9999246561657941,non-essential,3.9404037693419545
PTHPS,6-pyruvoyltetrahydropterin synthase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908735
MOBDabc,Molybdate transport via ABC system,0.44537015293376353,0.9999999999999983,non-essential,3.9379815139088508
PLIPA2A161pp,"Phospholipase A2 (phosphatidate, n-C16:1) (periplasm)",0.44537015293376353,0.9999999999999983,non-essential,3.9379815139087744
MLDEP1pp,"Murein L,D-endopeptidase (murein3px3p) (periplasm)",0.44537015293376353,0.9999999999999983,non-essential,3.9379815139088508
ACONCtupp,Cisaconitate transport periplasm,0.44537015293376353,0.9999999999999983,non-essential,3.9379815139087744
TSULP,Thiosulfate permease,0.44537015293376353,0.9999999999999983,non-essential,3.9379815139088508
Kabc,Potassium ABC transporter,0.44537015293376353,0.9999999999999983,non-essential,3.9379815139087744
TKT2,Transketolase,0.37375023912837746,0.8391901358148754,non-essential,2.7329555029755594
ALAt4,Alanine-Sodium symporter,0.4453701529337646,1.0000000000000007,non-essential,3.937981513909824
ALCD2y,"Alcohol dehydrogenase (ethanol, NADP)",0.445370152933764,0.9999999999999993,non-essential,3.937981513908796
PTHRP,Phospho-threonine phosphatase,0.445370152933764,0.9999999999999993,non-essential,3.937981513908698
CYTDt2,Cytidine transport in via proton symport,0.445370152933764,0.9999999999999993,non-essential,3.937981513908834
GLYBtex,Glycine betaine transport via diffusion (extracellular to periplasm),0.44537015293376386,0.9999999999999991,non-essential,3.937981513908831
BGLA,Beta-glucosidase,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139088006
23CGMPtex,23cGMP transport via diffusion (extracellular to periplasm),0.3446191415899199,0.7737814025475837,non-essential,3.012488562211957
RIBtex,Ribose transport via diffusion (extracellular to periplasm),0.44537015293376364,0.9999999999999987,non-essential,3.9379815139086514
NTP5,Nucleoside-triphosphatase (CTP),0.44537015293376436,1.0000000000000002,non-essential,3.937981513909078
SUCBZT1,Succinyl:benzoate CoA transferase,0.4453665619061773,0.999991936981939,non-essential,3.938006917268846
ALAALAr,D-alanine-D-alanine ligase (reversible),8.068833747810548e-16,1.8117140752830264e-15,essential,
ALAHIStex,L Alaninylhistidine transport via diffusion  extracellular to periplasm,0.4453701529337641,0.9999999999999997,non-essential,3.9379815139087366
ALAt2pp,L-alanine transport in via proton symport (periplasm),0.44537015293376436,1.0000000000000002,non-essential,3.93798151390876
UDPG4E,UDPglucose 4-epimerase,0.3420073161416765,0.767917009904658,non-essential,3.008048148154624
EX_met__D_e,R_EX_met__D_e,0.44537015293376453,1.0000000000000007,non-essential,3.9379815139086762
GALt2_3,,0.44537015293376325,0.9999999999999978,non-essential,3.9379815139087726
PHEt2r,L phenylalanine reversible transport via proton symport,0.4439490652351886,0.9968091986200365,non-essential,3.9369309483598323
LPLIPAL1A160pp,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)",0.4453701529337642,0.9999999999999999,non-essential,3.9379815139087326
FACOAL181,Fatty acid  CoA ligase  octadecenoate,0.44537015293376325,0.9999999999999978,non-essential,3.937981513908803
HMR_9610,Na+/succinate symporter,0.44537015293376325,0.9999999999999978,non-essential,3.93798151390873
FBA3,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",0.44537015293376314,0.9999999999999976,non-essential,3.9379815139087047
GLYCLTDx,Glycolate dehydrogenase (NAD),0.4453701529337636,0.9999999999999986,non-essential,3.937981513908674
NTPP9,Nucleoside triphosphate pyrophosphorylase (itp),0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087517
MCITL2,Methylisocitrate lyase,0.4453701529337636,0.9999999999999986,non-essential,3.780310751896211
EX_progly_e,R_EX_progly_e,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908607
r0963,Facilitated diffusion,0.44534956174159174,0.9999537661155853,non-essential,3.938100363971763
EX_glymet_e,R_EX_glymet_e,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086967
ORNTA,Ornithine transaminase,0.44537015293376414,0.9999999999999998,non-essential,3.937981513908796
SO3abcpp,Sulfite transport via ABC system (periplasm),0.44537015293376414,0.9999999999999998,non-essential,3.9379815139087033
SMIA1,Staphyloferrin A Mediated Iron Acquisition,0.44537015293376414,0.9999999999999998,non-essential,3.937981513908781
AHCi,Adenosylhomocysteinase,0.44536970405215043,0.9999989921156349,non-essential,3.937981182061996
NTD2,5'-nucleotidase (UMP),0.4453701529337635,0.9999999999999982,non-essential,3.937981513908631
4HALDD,Aldehyde dehydrogenase  4 hydroxyphenylacetaldehyde  NAD,0.445370152933765,1.0000000000000016,non-essential,3.9379815139087837
3NTD2pp,3'-nucleotidase (UMP) (periplasm),0.445370152933765,1.0000000000000016,non-essential,3.9379815139087433
METSOX1abc,L-Methionine S-oxide transport via ABC system,0.445370152933765,1.0000000000000016,non-essential,3.937981513908783
HISHISabcpp,L Histidinylhistidine  His His  transport via ABC system  periplasm,0.445370152933765,1.0000000000000016,non-essential,3.9379815139087526
MDDCP3pp,"Murein D,D-carboxypeptidase (murein5p5p) (periplasm)",0.445370152933765,1.0000000000000016,non-essential,3.937981513908783
FACOAL140,Fatty acid  CoA ligase  tetradecanoate,0.445370152933765,1.0000000000000016,non-essential,3.9379815139087526
EX_ethso3_e,R_EX_ethso3_e,0.445370152933765,1.0000000000000016,non-essential,3.937981513908783
Cobalt2abcppI,Cobalt II transport via ABC system periplasm I,0.445370152933765,1.0000000000000016,non-essential,3.9379815139087526
EX_maltttr_e,R_EX_maltttr_e,0.445370152933765,1.0000000000000016,non-essential,3.937981513908783
DHNCOAT,"1,4-dihydroxy-2-napthoyl-CoA thioesterase",0.445370152933765,1.0000000000000016,non-essential,3.9379815139087193
GLYPHEHYc,Hydrolysis of glycylphenylalanine,0.445370152933765,1.0000000000000016,non-essential,3.937981513908793
THRA2,L-allo-Threonine Aldolase,0.445370152933765,1.0000000000000016,non-essential,3.9379815139087637
FALDep,Formaldehyde extrusion pump,0.4309717903017416,0.9676710203026021,non-essential,3.810670589496874
ALDD19xr,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",0.4453701529337634,0.9999999999999981,non-essential,3.9035429528471446
APATi,Tetrahydrodipicolinate acetyltransferase,0.4453701529337635,0.9999999999999982,non-essential,3.937981513908761
FE2Gabcpp,Iron (II) transport via ABC system (GTP) (periplasm),0.4453701529337635,0.9999999999999982,non-essential,3.937981513908819
FE2tex,Iron (II) transport via diffusion (extracellular to periplasm),0.4453701529337635,0.9999999999999982,non-essential,3.937981513908667
ACOAD7,Acyl-CoA dehydrogenase (hexadecanoyl-CoA),0.44521630367480386,0.9996545586677802,non-essential,3.9378677779786755
OCTAtex,Octanoate transport via diffusion (extracellular to periplasm),0.4453701529337638,0.999999999999999,non-essential,3.9379815139087166
LIPO4S24_BS,Lipoteichoic acid synthesis  n24   linked  unsubstituted,-8.42419337546047e-17,-1.8915038019427678e-16,essential,
EX_23dhbzs3_e,R_EX_23dhbzs3_e,0.44537015293376364,0.9999999999999987,non-essential,3.9379815139087198
HSTPTr,Histidinol phosphate transaminase,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908802
NADHPO,NADH peroxidase,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086762
CU2tpp,Copper transport in via permease (no H+),-7.301501382106945e-17,-1.6394231481409643e-16,essential,
ACACT4r,Acetyl-CoA C-acyltransferase (octanoyl-CoA) (r),0.4453301418985491,0.9999101622887129,non-essential,3.781615890087894
ZN2t4,Zinc transport out via antiport,0.44537015293376314,0.9999999999999976,non-essential,3.937981513908637
KAS17,B-ketoacyl synthetase (n-C18:1),0.4453701529337636,0.9999999999999986,non-essential,3.937981513908763
DABAAT2,DABA aminotransferase,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908727
EX_sulfac_e,R_EX_sulfac_e,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086998
GLYCTO1,Glycolate oxidase,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087477
PHHL,,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908201
MDDCP1pp,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",0.4453701529337636,0.9999999999999986,non-essential,3.937981513908818
AMPEP3,Aminopeptidase,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087175
BALAGLYtex,Beta alanyl L glycine transport via diffusion  extracellular to periplasm,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086762
4HPRO_LT_Et,Trans-4-Hydroxy-L-proline transport (transport mechanism unknown - evidence from biolog data),0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087033
PSCVT,3-phosphoshikimate 1-carboxyvinyltransferase,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908692
DSERtex,D-serine transport via diffusion (extracellular to periplasm),0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087033
XYLabcpp,D-xylose transport via ABC system (periplasm),0.4453701529337636,0.9999999999999986,non-essential,3.937981513908692
EX_cgly_e,R_EX_cgly_e,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087033
FMNRx2,FMN reductase,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908692
METS,Methionine synthase,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087033
Clt,Major Facilitator(MFS) TCDB:2.A.1.14.6,-7.301501382106945e-17,-1.6394231481409643e-16,essential,
MLTG1,Maltodextrin glucosidase (maltotriose),0.445370152933764,0.9999999999999993,non-essential,3.937981513908692
AB6PGH,Arbutin 6-phosphate glucohydrolase,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087033
EX_cytd_e,R_EX_cytd_e,0.44537015293376364,0.9999999999999987,non-essential,3.9379815139088383
NDP7,Nucleoside diphosphatase  UDP,0.44537015293376403,0.9999999999999996,non-essential,3.937981513908695
DCMPDA,DCMP deaminase,0.44537015293376403,0.9999999999999996,non-essential,3.937981513908645
SHSL3,O succinylhomoserine lyase  methanethiol,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139089347
ACTD,Acetoin dehydrogenase,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139088223
G3PT,Glycerol-3-phosphatase,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139087206
MNLtex,Mannitol transport via diffusion (extracellular to periplasm),0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086762
AMMQT8_2,S-adenosylmethione:2-demethylmenaquinone methyltransferase,0.445370152933764,0.9999999999999993,non-essential,3.937981513908697
CYTBD2pp,Cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm),0.4453701529337639,0.9999999999999992,non-essential,3.937981513908648
MLDCP3App,"Murein L,D-carboxypeptidase (murein5px3p) (periplasm)",0.4453701529337639,0.9999999999999992,non-essential,3.937981513908697
ASPt2_2pp,Aspartate transport via proton symport (2 H) (periplasm),0.4453701529337639,0.9999999999999992,non-essential,3.937981513908668
PGM,Phosphoglycerate mutase,0.27258980134235056,0.6120522436151896,non-essential,2.46449527351379
MLTGY4pp,Murein lytic transglycosylase (murein4px4p4p) (periplasm),0.4453701529337637,0.9999999999999988,non-essential,3.9379815139087024
PRAIS_1,Phosphoribosylaminoimidazole synthetase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086722
PANO,,0.4453701529337642,0.9999999999999999,non-essential,3.937981513908631
A6PAG2,,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086873
ADADir,Deoxycytidine kinase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086545
23CCMPtex,23cCMP transport via diffusion (extracellular to periplasm),0.44537015293376414,0.9999999999999998,non-essential,3.937981513908684
MALTpts,Maltose transport via PEP:Pyr PTS,0.44537015293376414,0.9999999999999998,non-essential,3.937981513908637
SERt2r,L serine reversible transport via proton symport,0.44537015293376414,0.9999999999999998,non-essential,3.9379815139085994
NTPP11_1,Nucleoside triphosphate pyrophosphorylase (xtp),0.44537015293376386,0.9999999999999991,non-essential,3.9379815139084684
FACOAL100t2pp,Fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling),0.44537015293376386,0.9999999999999991,non-essential,3.9379815139085967
ASPCT,Aspartate carbamoyltransferase,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139086705
FRD3,Fumarate reductase,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139087175
SHSL1,O-succinylhomoserine lyase (L-cysteine),0.44537015293376414,0.9999999999999998,non-essential,3.9379815139087535
AMANAPEr,N-acetylmannosamine 6-phosphate epimerase,0.44537015293376414,0.9999999999999998,non-essential,3.9379815139086762
UAMAS,UDP-N-acetylmuramoyl-L-alanine synthetase,6.889115693718186e-16,1.5468292269560191e-15,essential,
EX_glc__aD_e,R_EX_glc__aD_e,0.445370152933763,0.9999999999999971,non-essential,3.9379815139086194
VALt2r,L valine reversible transport via proton symport,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086385
FACOAL180_2,Fatty acid  CoA ligase  octadecanoate,-8.076724354390187e-16,-1.8134857715962306e-15,essential,
PROAKGOX1,Prolyl 4-hydroxylase,0.4453701529337632,0.9999999999999977,non-essential,3.937981513908637
GNK_1,Gluconokinase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086762
DIPEPabc8,Dipeptide transport via ABC system  gly asn,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086536
QMO2,Quinol monooxygenase (Ubiquinol-8),0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086745
PHETA1,Phenylalanine transaminase,0.44537015293376436,1.0000000000000002,non-essential,3.9379815139087118
LIPO1S24_BS,Lipoteichoic acid synthesis  n24   linked  glucose substituted,-2.3209493642768756e-16,-5.211281782104623e-16,essential,
MMETt2pp,S-methylmethionine permease (periplasm),0.44477838132044595,0.9986712813837655,non-essential,3.934445529382347
ATPHs,ATP amine hydrolysis (spontaneous),0.4453701529337649,1.0000000000000016,non-essential,3.9379815139086234
BTDD_RR,R R  butanediol dehydrogenase,0.4453701529337634,0.9999999999999981,non-essential,3.9379815139086287
ECOAH2,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA),0.4453301418985492,0.9999101622887131,non-essential,3.7809746146834637
CELBpts,Cellobiose transport via PEPPyr PTS,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139090804
PUNP2,Purine-nucleoside phosphorylase (Deoxyadenosine),0.4453701529337634,0.9999999999999981,non-essential,3.937981513909031
DIPEPabc3,Dipeptide transport via ABC system  ala glu,0.4453701529337634,0.9999999999999981,non-essential,3.9379815139086882
THRD_L,L-threonine deaminase,0.4453701529337634,0.9999999999999981,non-essential,3.9379815139086647
CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),0.4453701529337634,0.9999999999999981,non-essential,3.937981513908692
CRO4tex,Cromate transport via diffusion (extracellular to periplasm),0.4453701529337634,0.9999999999999981,non-essential,3.9379815139087007
ACS,Acetyl-CoA synthetase,0.4453701529337634,0.9999999999999981,non-essential,3.937981513908689
FACOAE160,Fatty-acid-CoA thioesterase (hexadecanoate),0.4453701529337634,0.9999999999999981,non-essential,3.9379815139086594
LYSDC,Lysine decarboxylase,0.4453701529337634,0.9999999999999981,non-essential,3.9379815139086594
PMDPHT,Pyrimidine phosphatase,0.4453701529337634,0.9999999999999981,non-essential,3.937981513908673
NTD10,5'-nucleotidase (XMP),0.4453701529337634,0.9999999999999981,non-essential,3.9379815139086016
PROGLYtex,L-Prolinylglycine transport via diffusion (extracellular to periplasm),0.4453701529337634,0.9999999999999981,non-essential,3.9379815139086327
NTPP10,Nucleoside triphosphate pyrophosphorylase (ditp),0.4453701529337634,0.9999999999999981,non-essential,3.937981513908627
DIPEPabc1,Dipeptide transport via ABC system  ala asp,0.4453701529337634,0.9999999999999981,non-essential,3.937981513908677
NAt3_1,Sodium proton antiporter  HNA is 11,0.4453701529337634,0.9999999999999981,non-essential,3.9379815139086225
PROt4,Na+/Proline-L symporter,0.4453701529337626,0.9999999999999962,non-essential,3.937981513908637
ALATHRabcpp,L Alaninylthreonine  Ala thr  transport via ABC system  periplasm,0.4453701529337626,0.9999999999999962,non-essential,3.9379815139086696
PAPPT3,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",3.34807984765229e-17,7.51752183121759e-17,essential,
ARGN_1,Arginase,0.44537015293376214,0.9999999999999952,non-essential,3.937981513908661
DALAALAD,Beta alanine L alanine dipeptidase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908642
ARGt2r,L arganine reversible transport via proton symport,0.44310557126324274,0.9949152819163921,non-essential,3.936307379730877
EX_istfrnA_e,R_EX_istfrnA_e,0.44537015293376353,0.9999999999999983,non-essential,3.937981513908674
EX_3cmp_e,R_EX_3cmp_e,0.44537015293376336,0.999999999999998,non-essential,3.9379815139086745
GMPS2,GMP synthase,0.44537015293376336,0.999999999999998,non-essential,3.937981513908644
HACD9,3 hydroxyacyl CoA dehydrogenase  2 Methylacetoacetyl CoA,0.44537015293376336,0.999999999999998,non-essential,3.9379815139085026
EX_ad_e,R_EX_ad_e,0.44537015293376336,0.999999999999998,non-essential,3.9379815139086074
GHMT2r,"Glycine hydroxymethyltransferase, reversible",0.44533316555834823,0.9999169513826367,non-essential,3.94057997043326
EX_udcpdp_e,R_EX_udcpdp_e,0.4453701529337639,0.9999999999999992,non-essential,3.9379815139080083
EX_glcn_e,R_EX_glcn_e,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908704
AACLAM,Acetyl adenylate CoA ligase AMP-forming,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908644
BUTCT2,,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086514
NADN,NAD nucleosidase,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908699
ABTt_1,L arabinitol transport via passive diffusion,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086762
BHBtpp,Transport of (r)-3-hydroxybutanoate [extraorganism-cytosol](passive),0.4453701529337636,0.9999999999999986,non-essential,3.937981513908607
PTA2,Phosphate acetyltransferase,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087215
AHSERL4,Cysteine synthase  Thiosulfate,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908625
AMPTASEGM,Aminopeptidase  Gly Met,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087206
4HPROLTtex,Trans 4 hydroxy L proline transport  extracellular,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908674
THZPSN,Thiazole phosphate synthesis,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908627
URCN,Urocanase,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139088414
EX_abt__L_e,R_EX_abt__L_e,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086025
13PPDH,"1,3-propanediol dehydrogenase",0.4453701529337636,0.9999999999999986,non-essential,3.9379815139080585
ARBt2r,L-arabinose transport via proton symport,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908764
ACOAD1fr,Acyl-CoA dehydrogenase (butanoyl-CoA),0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086913
EX_2m35mdntha_e,R_EX_2m35mdntha_e,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908559
IPDPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp),0.4453701529337636,0.9999999999999986,non-essential,3.937981513934437
EX_taur_e,R_EX_taur_e,0.4453701529337635,0.9999999999999982,non-essential,3.937981513908726
PAP_BS,Phosphatidic acid phosphatase,-6.999158846243834e-17,-1.5715374728500842e-16,essential,
VALt3pp,L-valine transport out via proton antiport (periplasm),0.4453701529337648,1.0000000000000013,non-essential,3.9085088134746044
SO4t2,Sulfate transport in via proton symport,0.44537015293376425,1.0,non-essential,3.937981513908713
DHFR,Dihydrofolate reductase,-1.7785386537510515e-15,-3.993394353068731e-15,essential,
DPR,2-dehydropantoate 2-reductase,0.4453701529337472,0.9999999999999617,non-essential,3.9379815139086496
SUCOAS,Succinyl-CoA synthetase (ADP-forming),0.4434039423697894,0.9955852215263575,non-essential,4.07991378026255
HXCT,Acetyl-CoA:hexanoate-CoA transferase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139087007
THDPS,Tetrahydrodipicolinate succinylase,0.4453701529337633,0.9999999999999979,non-essential,3.9379815139086998
EX_tyr__L_e,R_EX_tyr__L_e,0.4443115487068821,0.9976230912199463,non-essential,3.9096279676234387
AMPEP15,Aminopeptidase,0.44537015293375576,0.9999999999999809,non-essential,3.93798151390868
CYTD,Cytidine deaminase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908632
KAS8,"B-ketoacyl synthetase (palmitate, n-C16:0)",0.44537015293376375,0.9999999999999989,non-essential,3.9379815139082965
EX_hisgly_e,R_EX_hisgly_e,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139084466
GLCURtex,D-glucuronat transport via diffusion (extracellular to periplasm),0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086074
HEX7,Hexokinase (D-fructose:ATP),0.44537015293376375,0.9999999999999989,non-essential,3.937981513908591
XYLK,Xylulokinase,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086
DHAD3,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylpentanoate,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086696
CYSabc,L-cysteine transport via ABC system,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908679
EX_urate_e,R_EX_urate_e,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086336
CPGNexs,Coprogen Fe-loading reaction (spontaneaous),0.44537015293376375,0.9999999999999989,non-essential,3.9379815139087477
CYSabc2pp,L-cysteine export via ABC system (cytoplasm to periplasm),0.44537015293376375,0.9999999999999989,non-essential,3.937981513908642
THRS_2,Threonine synthase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908659
GLUt4pp,Na+/glutamate symport (periplasm),0.44537015293376375,0.9999999999999989,non-essential,3.937981513908652
PRASCSi,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139087566
ACOAD5,Acyl-CoA dehydrogenase (dodecanoyl-CoA),0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086505
TNTR3,TNT nitroreductase Meisenheimer monohydride complex forming,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086967
URIK3,Uridine kinase (ITP:Uridine),0.44537015293376375,0.9999999999999989,non-essential,3.937981513908664
NTPP7,Nucleoside triphosphate pyrophosphorylase (dttp),0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086958
VALabc,L-valine transport via ABC system,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086594
NADDPp_1,"NAD diphosphatase, peroxisomal",0.44535262413768145,0.9999606421850065,non-essential,3.9379685554201833
EX_salchs4fe_e,R_EX_salchs4fe_e,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139086713
ALDD4,"Aldehyde dehydrogenase (butanal, NAD)",0.44537015293376375,0.9999999999999989,non-essential,3.937981513908647
DDPA,3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908661
PIabc,Phosphate transport via ABC system,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908628
GLU5K,Glutamate 5-kinase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908645
