uptake_bound,growth_rate_1_h,PHB_flux
0.0,0.3534231770433069,2.5919937397206665
0.8620689655172413,0.3595603875422735,2.8202107782437995
1.7241379310344827,0.36466757628394425,2.758870374102677
2.586206896551724,0.36977476502562096,2.6622183251891816
3.4482758620689653,0.372166701232589,2.6908083835695327
4.310344827586206,0.37216670123258877,2.8234343782647566
5.172413793103448,0.37216670123258777,2.956060372959703
6.0344827586206895,0.37216670123258777,3.0886863676546845
6.896551724137931,0.3721667012325886,3.22131236234959
7.758620689655172,0.37216670123258816,3.3105826889939216
8.620689655172413,0.372166701232589,3.3138386185770154
9.482758620689655,0.37216670123258894,3.313838618577016
10.344827586206897,0.37216670123258944,3.313838618576812
11.206896551724137,0.3721667012325886,3.3138386185770803
12.068965517241379,0.37216670123258877,3.3138386185771345
12.93103448275862,0.3721667012325887,3.3138386185769773
13.793103448275861,0.3721667012325888,3.313838618577031
14.655172413793103,0.3721667012325894,3.31383861857686
15.517241379310343,0.37216670123258994,3.3138386185769613
16.379310344827584,0.3721667012325886,3.313838618577066
17.241379310344826,0.372166701232589,3.3138386185768502
18.103448275862068,0.3721667012325889,3.313838618577033
18.96551724137931,0.37216670123258905,3.3138386185770066
19.82758620689655,0.372166701232589,3.313838618577036
20.689655172413794,0.3721667012325886,3.313838618576594
21.551724137931032,0.3721667012325892,3.3138386185769626
22.413793103448274,0.3721667012325887,3.3138386185770106
23.275862068965516,0.37216670123258905,3.3138386185761917
24.137931034482758,0.37216670123258905,3.3138386185769457
25.0,0.37216670123258927,3.313838618577006
