uptake_bound,growth_rate_1_h,PHB_flux
0.0,0.37216670123258955,3.3138386185769693
0.6896551724137931,0.3721667012325888,3.313838618576978
1.3793103448275863,0.37216670123258877,3.313838618577071
2.0689655172413794,0.37216670123258844,3.313838618577029
2.7586206896551726,0.3721667012325886,3.3138386185770616
3.4482758620689657,0.3721667012325888,3.3138386185770132
4.137931034482759,0.37216670123258777,3.3138386185770887
4.827586206896552,0.37216670123258866,3.313838618577033
5.517241379310345,0.3721667012325888,3.313838618577019
6.206896551724139,0.3721667012325887,3.3138386185769995
6.8965517241379315,0.37216670123258944,3.313838618577019
7.586206896551724,0.37216670123258877,3.3138386185770594
8.275862068965518,0.372166701232589,3.3138386185769324
8.965517241379311,0.3721667012325884,3.31383861857707
9.655172413793103,0.37216670123258844,3.3138386185770012
10.344827586206897,0.37216670123258905,3.313838618576961
11.03448275862069,0.3721667012325887,3.3138386185767508
11.724137931034484,0.372166701232589,3.3138386185769915
12.413793103448278,0.37216670123258866,3.3138386185770035
13.10344827586207,0.3721667012325868,3.3138386185771966
13.793103448275863,0.3721667012325884,3.313838618576967
14.482758620689657,0.3721667012325886,3.3138386185771402
15.172413793103448,0.37216670123258816,3.313838618576943
15.862068965517242,0.37216670123258866,3.3138386185770514
16.551724137931036,0.3721667012325888,3.3138386185770177
17.24137931034483,0.37216670123258866,3.31383861857705
17.931034482758623,0.3721667012325885,3.3138386185770456
18.620689655172416,0.3721667012325884,3.313838618577082
19.310344827586206,0.37216670123258877,3.3138386185769555
20.0,0.37216670123258944,3.3138386185769493
