glucose,nitrogen,growth_rate_1_h,PHB_flux
14.285714285714286,3.5714285714285716,0.3721667012325888,3.3138386185769346
15.714285714285715,3.5714285714285716,0.3721667012325886,3.3138386185770057
17.142857142857142,3.5714285714285716,0.37216670123258866,3.3138386185770514
18.571428571428573,3.5714285714285716,0.3721667012325891,3.3138386185768978
20.0,3.5714285714285716,0.3721667012325888,3.3138386185769346
0.0,4.285714285714286,0.3721667012325886,3.3138386185770057
1.4285714285714286,4.285714285714286,0.37216670123258866,3.3138386185770514
2.857142857142857,4.285714285714286,0.3721667012325891,3.3138386185768978
4.285714285714286,4.285714285714286,0.3721667012325888,3.3138386185769346
5.714285714285714,4.285714285714286,0.3721667012325886,3.3138386185770057
7.142857142857143,4.285714285714286,0.37216670123258866,3.3138386185770514
8.571428571428571,4.285714285714286,0.3721667012325891,3.3138386185768978
10.0,4.285714285714286,0.3721667012325888,3.3138386185769346
11.428571428571429,4.285714285714286,0.3721667012325886,3.3138386185770057
12.857142857142858,4.285714285714286,0.37216670123258866,3.3138386185770514
14.285714285714286,4.285714285714286,0.3721667012325891,3.3138386185768978
15.714285714285715,4.285714285714286,0.3721667012325888,3.3138386185769346
17.142857142857142,4.285714285714286,0.3721667012325886,3.3138386185770057
18.571428571428573,4.285714285714286,0.37216670123258866,3.3138386185770514
20.0,4.285714285714286,0.3721667012325891,3.3138386185768978
0.0,5.0,0.3721667012325888,3.3138386185769346
1.4285714285714286,5.0,0.3721667012325886,3.3138386185770057
2.857142857142857,5.0,0.37216670123258866,3.3138386185770514
4.285714285714286,5.0,0.3721667012325891,3.3138386185768978
5.714285714285714,5.0,0.3721667012325888,3.3138386185769346
7.142857142857143,5.0,0.3721667012325886,3.3138386185770057
8.571428571428571,5.0,0.37216670123258866,3.3138386185770514
10.0,5.0,0.3721667012325891,3.3138386185768978
11.428571428571429,5.0,0.3721667012325888,3.3138386185769346
12.857142857142858,5.0,0.3721667012325886,3.3138386185770057
14.285714285714286,5.0,0.37216670123258866,3.3138386185770514
15.714285714285715,5.0,0.3721667012325891,3.3138386185768978
17.142857142857142,5.0,0.3721667012325888,3.3138386185769346
18.571428571428573,5.0,0.3721667012325886,3.3138386185770057
20.0,5.0,0.37216670123258866,3.3138386185770514
0.0,5.714285714285714,0.3721667012325891,3.3138386185768978
1.4285714285714286,5.714285714285714,0.3721667012325888,3.3138386185769346
2.857142857142857,5.714285714285714,0.3721667012325886,3.3138386185770057
4.285714285714286,5.714285714285714,0.37216670123258866,3.3138386185770514
5.714285714285714,5.714285714285714,0.3721667012325891,3.3138386185768978
7.142857142857143,5.714285714285714,0.3721667012325888,3.3138386185769346
8.571428571428571,5.714285714285714,0.3721667012325886,3.3138386185770057
10.0,5.714285714285714,0.37216670123258866,3.3138386185770514
11.428571428571429,5.714285714285714,0.3721667012325891,3.3138386185768978
12.857142857142858,5.714285714285714,0.3721667012325888,3.3138386185769346
14.285714285714286,5.714285714285714,0.3721667012325886,3.3138386185770057
15.714285714285715,5.714285714285714,0.37216670123258866,3.3138386185770514
17.142857142857142,5.714285714285714,0.3721667012325891,3.3138386185768978
18.571428571428573,5.714285714285714,0.3721667012325888,3.3138386185769346
20.0,5.714285714285714,0.3721667012325886,3.3138386185770057
0.0,6.428571428571429,0.37216670123258866,3.3138386185770514
1.4285714285714286,6.428571428571429,0.3721667012325891,3.3138386185768978
