knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
FOLR2,1,0.445349561741592,0.0
FOLD3,1,0.44537015293376403,0.0
FMNRy,1,0.44537015293376403,0.0
FMNRx2,1,0.44537015293376403,0.0
FMNRx,1,0.44537015293376264,0.0
FGLU_1,1,0.4453701529337634,0.0
FFSD1r,1,0.4453701529337634,0.0
FFSD,1,0.4453701529337634,0.0
FEOXAMexs,1,0.4453701529337634,0.0
FEENTERexs,1,0.4453701529337634,0.0
FEDCabc,1,0.4453701529337634,0.0
FE3tex,1,0.44537015293376403,0.0
FE3t,1,0.44531007753232515,0.0
FE3abcpp,1,0.4453701529337634,0.0
FE3abc,1,0.4453701529337634,0.0
FE3PYOVDL2,1,0.4453701529337644,0.0
G1SAT,1,0.44537015293376325,0.0
G1PP,1,0.44537015293376164,0.0
FUMAC,1,0.44537015293376364,0.0
FUM,1,0.4428606847363237,0.0
FTHFLi,1,0.44537015293376364,0.0
FTHFCL,1,0.44537015293376364,0.0
FRUpts2,1,0.44537015293376364,0.0
FRUpts,1,0.44537015293376364,0.0
FRUK,1,0.44537015293376364,0.0
FRDx,1,0.44537015293376364,0.0
FRDO,1,0.44537015293376364,0.0
FRD3,1,0.44537015293376364,0.0
FRD2,1,0.44537015293376364,0.0
FORtex,1,0.44537015293376364,0.0
FORAMD,1,0.44537015293376364,0.0
FOMETRi,1,0.4453701529337637,0.0
GALK2,1,0.44537015293376464,0.0
G6PP,1,0.44537015293376464,0.0
G6PI,1,0.44537015293376464,0.0
G6PDH2r,1,0.44537015293376464,0.0
G6PDA,1,0.44537015293376464,0.0
G6PBDH,1,0.44537015293376464,0.0
G5SD,1,0.44537015293376464,0.0
G5SADs,1,0.44537015293376464,0.0
G3PT,1,0.44537015293373305,0.0
G3PEabcpp,1,0.4453701529337645,0.0
G3PD4,1,0.44537015293376453,0.0
G3PD1ir,1,0.4441518939973864,0.0
G3PAT181,1,0.44537015293376325,0.0
G3PAT180,1,0.44537015293376325,0.0
G3PAT161,1,0.44537015293376325,0.0
G3PAT160,1,0.44537015293376325,0.0
GALt2pp,1,0.44537015293376453,0.0
GALt2_3,1,0.44537015293376425,0.0
GALpts,1,0.3420073161416859,0.0
GALabcpp,1,0.44537015293376564,0.0
GALabc,1,0.44537015293376336,0.0
GALUi,1,0.3405462528956877,0.0
GALURtex,1,0.44537015293376475,0.0
GALURt2rpp,1,0.44537015293376475,0.0
GALURDH,1,0.44537015293376475,0.0
GALTpts,1,0.4453701529337641,0.0
GALT,1,0.3420073161416771,0.0
GALS3,1,0.44537015293376475,0.0
GALM2,1,0.4453701529337644,0.0
GALM1,1,0.4453701529337644,0.0
GALM,1,0.4453701529337637,0.0
GALKr,1,0.34200731614167607,0.0
GK1,1,0.445370152933764,0.0
GHMT2r,1,0.44533316555834856,0.0
GF6PTA,1,0.4453701529337636,0.0
GDPTPDP,1,0.4453701529337636,0.0
GDH1,1,0.4453701529337631,0.0
GCCc_1,1,0.4453701529337631,0.0
GCCc,1,0.4453701529337631,0.0
GCCb_1,1,0.4453701529337631,0.0
GCCb,1,0.4453701529337631,0.0
GCCa_1,1,0.4453701529337631,0.0
GCCa,1,0.4453701529337631,0.0
GCALDD,1,0.4453701529337631,0.0
GARFT,1,0.4453701529337631,0.0
GAPDi_nadp,1,0.44537015293376037,0.0
GAPD,1,0.18713746385289093,0.0
GAMpts,1,0.444809116722066,0.0
GLCt2pp,1,0.4453701529337636,0.0
GLCptspp,1,0.4453701529337636,0.0
GLCpts,1,0.4453701529337636,0.0
GLCabcpp,1,0.4453701529337636,0.0
GLCabc,1,0.4453701529337636,0.0
GLCURtex,1,0.4453701529337636,0.0
GLCURt2rpp,1,0.4453701529337636,0.0
GLCURDH,1,0.4453701529337636,0.0
GLCRt1,1,0.4453701529337636,0.0
GLCNt2rpp,1,0.4453701529337636,0.0
GLCNt2r,1,0.4453701529337636,0.0
GLCNt2ir,1,0.4453701529337636,0.0
GLCDpp,1,0.4453701529337636,0.0
GLCAt2,1,0.4453701529337636,0.0
GLCADpts,1,0.4453701529337636,0.0
GK2,1,0.44537015293376386,0.0
GLUSy,1,0.4453701529337636,0.0
GLUSx,1,0.4453701529337636,0.0
GLUSfx,1,0.4453701529337636,0.0
GLUR,1,0.4453701529337636,0.0
GLUPRT,1,0.4453701529337636,0.0
GLUN,1,0.4453701529337636,0.0
GLUKA_1,1,0.4453701529337636,0.0
GLUDy_1,1,0.4453701529337636,0.0
GLUDy,1,0.4453701529337636,0.0
GLUDxi,1,0.4453701529337636,0.0
GLUDC,1,0.4453701529337636,0.0
GLU5K,1,0.4453701529337636,0.0
GLTPD,1,0.4453701529337636,0.0
GLNabc,1,0.4453701529337636,0.0
GLNS,1,0.4453701529337636,0.0
GLGC,1,0.4453701529337636,0.0
GLYBt2r,1,0.44537015293376303,0.0
GLYBabc,1,0.445370152933764,0.0
GLYAT,1,0.44430340012355396,0.0
GLYALDt,1,0.4453701529337639,0.0
GLYALDDr,1,0.44537015293376286,0.0
GLXO1,1,0.4453701529337636,0.0
GLXCBL,1,0.4453701529337636,0.0
GLUtex,1,0.4453701529337636,0.0
GLUt4pp,1,0.4453701529337636,0.0
GLUt4,1,0.4453701529337636,0.0
GLUt2rpp,1,0.4453701529337636,0.0
GLUt2r,1,0.4453701529337636,0.0
GLUabc,1,0.4453701529337636,0.0
GLUTRS,1,0.4453701529337636,0.0
GLUTRR,1,0.4453701529337636,0.0
GLUTARH,1,0.4453701529337636,0.0
GLYGLNtex,1,0.4453701529337634,0.0
GLYGLNabcpp,1,0.4453701529337634,0.0
GLYCtpp,1,0.4453701529337634,0.0
GLYCtex,1,0.4453701529337634,0.0
GLYCt,1,0.4453701529337634,0.0
GLYCYSabc,1,0.4453701529337634,0.0
GLYCYSAP,1,0.4453701529337634,0.0
GLYCTO3,1,0.4453701529337634,0.0
GLYCTO1,1,0.44537015293376303,0.0
GLYCLTDx,1,0.44537015293376303,0.0
GLYCL,1,0.44537015293376303,0.0
GLYCK,1,0.44537015293376303,0.0
GLYCDH,1,0.44537015293376303,0.0
GLYC3Pabcpp,1,0.44537015293376303,0.0
GLYBtex,1,0.44537015293376303,0.0
GLYBt3pp,1,0.44537015293376303,0.0
GLYOX_1,1,0.4453701529337646,0.0
GLYOX,1,0.4453701529337646,0.0
GLYO1,1,0.4453701529337634,0.0
GLYMETtr,1,0.4453701529337634,0.0
GLYMETtex,1,0.4453701529337634,0.0
GLYMETabcpp,1,0.4453701529337634,0.0
GLYLEUtr,1,0.4453701529337634,0.0
GLYLEUAP,1,0.4453701529337634,0.0
GLYK,1,0.4453701529337634,0.0
GLYGLYtex,1,0.4453701529337634,0.0
GLYGLYabcpp,1,0.4453701529337634,0.0
GLYGLYGLNtr,1,0.4453701529337634,0.0
GLYGLYCNc,1,0.4453701529337634,0.0
GLYGLUtex,1,0.4453701529337634,0.0
GLYGLUabcpp,1,0.4453701529337634,0.0
GLYGLNtr,1,0.4453701529337634,0.0
GMPS2,1,0.4453701529337646,0.0
GMPR,1,0.4453701529337646,0.0
GLYtex,1,0.4453701529337646,0.0
GLYt4,1,0.4453701529337646,0.0
GLYt2r,1,0.4453701529337646,0.0
GLYt2pp,1,0.4453701529337646,0.0
GLYabc,1,0.4453701529337646,0.0
GLYTYRabc,1,0.4453701529337646,0.0
GLYTYRAP,1,0.4453701529337646,0.0
GLYSERtex,1,0.4453701529337646,0.0
GLYSERabcpp,1,0.4453701529337646,0.0
GLYPHEtr,1,0.4453701529337646,0.0
GLYPHEtex,1,0.4453701529337646,0.0
GLYPHEabcpp,1,0.4453701529337646,0.0
GLYPHEHYc,1,0.4453701529337646,0.0
GLYPHEAP,1,0.4453701529337646,0.0
GTHRDt2_1,1,0.44537015293376314,0.0
GTHRDabcpp,1,0.44537015293376314,0.0
GTHRDabc2pp,1,0.44537015293376314,0.0
GTHRDHpp,1,0.44537015293376314,0.0
GTHRDH_syn,1,0.44537015293376314,0.0
GTHPi,1,0.44537015293376314,0.0
GTHPe,1,0.4453701529337639,0.0
GTHOr,1,0.44537015293376386,0.0
GSNt2pp,1,0.34461914158991996,0.0
GPDDA4,1,0.4453701529337646,0.0
GPDDA2,1,0.4453701529337646,0.0
GNP,1,0.4453701529337646,0.0
GNNUC,1,0.4453701529337646,0.0
GNKr,1,0.4453701529337646,0.0
GNK_1,1,0.4453701529337646,0.0
GND,1,0.4453701529337646,0.0
H2Otpp,1,0.44537015293376486,0.0
H2Otex,1,0.3433863014729126,0.0
H2Ot,1,0.44537015293376375,0.0
H2CO3D2,1,0.44537015293376364,0.0
GalMr,1,0.44537015293376364,0.0
GUI2,1,0.44537015293376364,0.0
GUAtex,1,0.44537015293376364,0.0
GUAt2r,1,0.44537015293376364,0.0
GUAt2pp,1,0.4453701529337729,0.0
GUAPRT,1,0.4420500596568929,0.0
GUACYC,1,0.44537015293376314,0.0
GTPHs,1,0.44537015293376314,0.0
GTPDPK_1,1,0.44537015293376314,0.0
GTPDPK,1,0.44537015293376314,0.0
GTPCII,1,0.44537015293376314,0.0
GTPCI,1,0.44537015293376314,0.0
HACD9,1,0.4453701529337632,0.0
HACD8i,1,0.4453701529337632,0.0
HACD8,1,0.445370152933763,0.0
HACD7,1,0.44512404512891257,0.0
HACD6,1,0.4453301418985495,0.0
HACD5,1,0.44533014189854936,0.0
HACD4,1,0.44533014189855064,0.0
HACD3,1,0.44537015293376375,0.0
HACD2,1,0.44533014189855147,0.0
HACD1i,1,0.44537015293376425,0.0
HACD1_1,1,0.4453701529337639,0.0
HACD1,1,0.4453701529337637,0.0
H2tpp,1,0.4453701529337637,0.0
H2tex,1,0.44537015293376314,0.0
H2St1,1,0.4447206310557577,0.0
H2SO,1,0.4453701529337639,0.0
HGNTOR,1,0.4453701529337634,0.0
HG2tex,1,0.4453701529337634,0.0
HG2t3pp,1,0.4453701529337634,0.0
HG2abcpp,1,0.4453701529337634,0.0
HEXt2rpp,1,0.4453701529337634,0.0
HEXSabc,1,0.4453701529337634,0.0
HEX7,1,0.44537015293376364,0.0
HEX4,1,0.44537015293376364,0.0
HEX1,1,0.44537015293376364,0.0
HETZK,1,0.44537015293376364,0.0
HEMEOS_1,1,0.44537015293376364,0.0
HDECH,1,0.4453701529337638,0.0
HCYSMT2,1,0.4447783813204466,0.0
HCYSMT,1,0.44537015293376353,0.0
HADPCOADH,1,0.4453701529337632,0.0
HACOADr,1,0.4453701529337632,0.0
HMGL,1,0.44537015293376353,0.0
HMBS,1,0.44537015293376353,0.0
HKM1PP,1,0.4453701529337638,0.0
HISt2r,1,0.4450059408264324,0.0
HISabc,1,0.4453701529337634,0.0
HISTP_1,1,0.4453701529337634,0.0
HISTP,1,0.4453701529337634,0.0
HISTD,1,0.4453701529337634,0.0
HISHIStex,1,0.4453701529337634,0.0
HISHISabcpp,1,0.4453701529337634,0.0
HISGLYtex,1,0.4453701529337634,0.0
HISGLYabcpp,1,0.4453701529337634,0.0
HISDr,1,0.4453701529337634,0.0
HIBHr,1,0.4453701529337634,0.0
HIBD,1,0.4453701529337634,0.0
HGt,1,0.4453701529337634,0.0
HXANt2r,1,0.44537015293376353,0.0
HXANt2pp,1,0.44537015293376353,0.0
HSTPTr,1,0.44537015293376353,0.0
HSTPT,1,0.44537015293376353,0.0
HSK,1,0.4453701529337638,0.0
HSERTA,1,0.44477914879031677,0.0
HSDy,1,0.4447791487903128,0.0
HSDxi,1,0.44537015293376353,0.0
HQNt6,1,0.44537015293376353,0.0
HPPK,1,0.44537015293376353,0.0
HPHACA,1,0.44537015293376353,0.0
HOXPRx,1,0.44537015293376353,0.0
HMR_9610,1,0.44537015293376353,0.0
HMPPtr,1,0.44537015293376353,0.0
HMPK1,1,0.44537015293376353,0.0
HMGL_2,1,0.44537015293376353,0.0
IG3PS_1,1,0.44537015293376464,0.0
ID3ACALDt,1,0.44537015293376464,0.0
ICL,1,0.44537015293376425,0.0
ICITtupp,1,0.44537015293376425,0.0
ICITtex,1,0.44537015293376425,0.0
ICITt4pp,1,0.44537015293376425,0.0
ICHORT,1,0.44537015293376425,0.0
ICHORS,1,0.44537015293376425,0.0
ICDHyr,1,0.44537015293376486,0.0
IBTMr,1,0.44535168540877584,0.0
Htex,1,0.44537015293376336,0.0
HYXNtex,1,0.44537015293376353,0.0
HYPOE,1,0.44537015293376353,0.0
HXPRT,1,0.44537015293376353,0.0
HXCT,1,0.44537015293376353,0.0
HXAtex,1,0.44537015293376353,0.0
INSH,1,0.4453701529337583,0.0
INSCR,1,0.4453701529337583,0.0
INS2D,1,0.4453701529337583,0.0
INOSR,1,0.4453701529337583,0.0
IND3ACtpp,1,0.4453701529337583,0.0
IND3ACtex,1,0.4453701529337583,0.0
IMPD,1,0.4453701529337583,0.0
IMPC,1,0.4453701529337583,0.0
ILEtex,1,0.44537015293376453,0.0
ILEt2r,1,0.4429903017433004,0.0
ILEabcpp,1,0.4453701529337583,0.0
ILEabc,1,0.4453701529337642,0.0
ILETA,1,0.4452132277737942,0.0
ILEDHr,1,0.44537015293376464,0.0
IGPS,1,0.44537015293376464,0.0
IGPDH_1,1,0.44537015293376464,0.0
KAS17,1,0.4453701529337643,0.0
KARA2,1,0.4453701529337646,0.0
KARA1,1,0.4453701529337646,0.0
IZPN_1,1,0.4453701529337646,0.0
IZPN,1,0.4453701529337646,0.0
ITCY,1,0.4453701529337583,0.0
ISETACtex,1,0.4453701529337583,0.0
ISETACabcpp,1,0.4453701529337583,0.0
IPPS,1,0.4453701529337583,0.0
IPPMIb,1,0.4453701529337583,0.0
IPPMIa,1,0.4453701529337583,0.0
IPMD,1,0.4453701529337583,0.0
IPDPS,1,0.4453701529337648,0.0
IPDDI,1,0.4453701529337583,0.0
INSTt2,1,0.4453701529337583,0.0
INSTabc,1,0.4453701529337583,0.0
LEULEULAPc,1,0.44537015293376425,0.0
LDH_L,1,0.44537015293376425,0.0
LDH_D,1,0.44537015293376425,0.0
LDGUNPD,1,0.44537015293376425,0.0
LCADi,1,0.44537015293376425,0.0
LALGP,1,0.44537015293376425,0.0
LALALGLUtex,1,0.44537015293376425,0.0
Ktex,1,0.44537015293376425,0.0
Kt3r,1,0.44537015293376425,0.0
Kt2r,1,0.4453701529337643,0.0
Kt1,1,0.44537015293376436,0.0
Kabcpp,1,0.44537015293376436,0.0
Kabc,1,0.44537015293376436,0.0
KAS8,1,0.44537015293376436,0.0
KAS7,1,0.4453701529337651,0.0
KAS2,1,0.44537015293376436,0.0
LPLIPAL1E180pp,1,0.4453701529337646,0.0
LPLIPAL1A161pp,1,0.4453701529337646,0.0
LPLIPAL1A160pp,1,0.4453701529337646,0.0
LLEUDr,1,0.445370152933764,0.0
LIPOPBt,1,0.44537015293376386,0.0
LIPATPT_2,1,0.4453701529337642,0.0
LIPAMPL,1,0.4453701529337642,0.0
LGTHL,1,0.4453701529337642,0.0
LEUtex,1,0.4453701529337642,0.0
LEUt3pp,1,0.4453701529337642,0.0
LEUt2r,1,0.44537015293376425,0.0
LEUabcpp,1,0.44537015293376425,0.0
LEUabc,1,0.44537015293376425,0.0
LEUTA,1,0.44537015293376425,0.0
LEULEUtex,1,0.44537015293376425,0.0
LEULEUabcpp,1,0.44537015293376425,0.0
MALDDH,1,0.445370152933764,0.0
MAL6PG,1,0.3721667012325899,0.0
MACCOAT,1,0.4453701529337646,0.0
MACACI,1,0.4453701529337646,0.0
M1PD,1,0.4453701529337646,0.0
LYStex,1,0.4453701529337646,0.0
LYSt3r,1,0.4453701529337646,0.0
LYSt3pp,1,0.4453701529337646,0.0
LYSabcpp,1,0.4453701529337646,0.0
LYSabc,1,0.4453701529337646,0.0
LYSGLUGLYtr,1,0.4453701529337646,0.0
LYSDC,1,0.4453701529337646,0.0
LTHRK,1,0.4453701529337646,0.0
LSERDHr,1,0.4453701529337646,0.0
LPLIPAL2G181,1,0.4453701529337646,0.0
LPLIPAL2E161,1,0.4453701529337646,0.0
MANt2,1,0.44537015293376425,0.0
MANpts,1,0.44537015293376425,0.0
MANPGH,1,0.44537015293376425,0.0
MANGLYCtex,1,0.44537015293376425,0.0
MANGLYCptspp,1,0.44537015293376425,0.0
MAN6PI,1,0.44537015293376425,0.0
MALt4,1,0.4453701529337635,0.0
MALTt2,1,0.3721667012325899,0.0
MALTpts,1,0.4453701529337646,0.0
MALTabc,1,0.4453701529337646,0.0
MALTTTRabc,1,0.4453701529337646,0.0
MALTTRabc,1,0.4453701529337646,0.0
MALT,1,0.4453701529337646,0.0
MALS,1,0.4453701529337646,0.0
MALDtex,1,0.4453701529337646,0.0
MALDt2_2pp,1,0.4453701529337646,0.0
MDDCP5pp,1,0.44537015293376425,0.0
MDDCP4pp,1,0.44537015293376425,0.0
MDDCP3pp,1,0.44537015293376425,0.0
MDDCP2pp,1,0.44537015293376425,0.0
MDDCP1pp,1,0.44537015293376425,0.0
MCTP2App,1,0.44537015293376425,0.0
MCTP1Bpp,1,0.44537015293376425,0.0
MCTP1App,1,0.44537015293376425,0.0
MCTC_1,1,0.44537015293376425,0.0
MCSNAH,1,0.44537015293376425,0.0
MCITS,1,0.44537015293376425,0.0
MCITL2,1,0.44537015293376425,0.0
MCCC,1,0.44537015293376425,0.0
MCBTFUexs,1,0.44537015293376425,0.0
MCA,1,0.44537015293376425,0.0
MBCOAi,1,0.44537015293376425,0.0
METOX2s,1,0.44537015293376475,0.0
METOX1s,1,0.44537015293376475,0.0
METGL,1,0.44537015293376475,0.0
METDabc,1,0.44537015293376475,0.0
METB1,1,0.4453701529337626,0.0
MEOHtrpp,1,0.4453701529337632,0.0
MEOHtex,1,0.4453701529337632,0.0
MELIBabc,1,0.44537015293376453,0.0
ME2,1,0.4453701529337634,0.0
MDRPD,1,0.4453701529337634,0.0
MDNTHAep,1,0.44537015293376386,0.0
MDH,1,0.4428606847363243,0.0
MDDEP4pp,1,0.44537015293376425,0.0
MDDEP3pp,1,0.44537015293376425,0.0
MDDEP2pp,1,0.44537015293376425,0.0
MDDEP1pp,1,0.44537015293376425,0.0
MFUMt8,1,0.44537015293376475,0.0
METte,1,0.44537015293376475,0.0
METt3pp,1,0.44537015293376475,0.0
METabcpp,1,0.44537015293376475,0.0
METabc,1,0.44537015293376475,0.0
METSabc,1,0.44537015293376475,0.0
METSRabc,1,0.44537015293376475,0.0
METSR_S2,1,0.44537015293376475,0.0
METSR_S1,1,0.44537015293376475,0.0
METSR_R2,1,0.44537015293376475,0.0
METSR_R1,1,0.44537015293376475,0.0
METSOXR2,1,0.44537015293376475,0.0
METSOXR1,1,0.44537015293376475,0.0
METSOX2abc,1,0.44537015293376475,0.0
METSOX1abc,1,0.44537015293376475,0.0
METS,1,0.44537015293376475,0.0
MLTGY1pp,1,0.44537015293376314,0.0
MLTG2,1,0.44537015293376314,0.0
MLTG1,1,0.44537015293376314,0.0
MLDEP2pp,1,0.44537015293376314,0.0
MLDEP1pp,1,0.44537015293376314,0.0
MLDCP3App,1,0.44537015293376314,0.0
MLDCP2Bpp,1,0.44537015293376314,0.0
MLDCP2App,1,0.44537015293376314,0.0
MLDCP1Bpp,1,0.44537015293376314,0.0
MLDCP1App,1,0.44537015293376314,0.0
MI1PP,1,0.44537015293376314,0.0
MHPGLUT2,1,0.44537015293376314,0.0
MHPGLUT,1,0.4453701529337632,0.0
MGSA,1,0.44537015293376475,0.0
MGCH,1,0.44537015293376475,0.0
MG2tex,1,0.44537015293376475,0.0
MNLpts,1,0.44537015293376303,0.0
MN6PP,1,0.44537015293376303,0.0
MN2t3pp,1,0.44537015293376303,0.0
MMSDHir,1,0.44537015293376303,0.0
MMSAD3,1,0.44537015293376303,0.0
MMSAD2,1,0.44537015293376303,0.0
MMSAD1,1,0.44537015293376303,0.0
MMM2,1,0.44537015293376303,0.0
MMM,1,0.44537015293376475,0.0
MMETtex,1,0.4447783813204472,0.0
MMETt2pp,1,0.4447783813204462,0.0
MME,1,0.44537015293376314,0.0
MMCD,1,0.44537015293376314,0.0
MLTGY4pp,1,0.44537015293376314,0.0
MLTGY3pp,1,0.44537015293376314,0.0
MLTGY2pp,1,0.44537015293376314,0.0
MSULR,1,0.44537015293376303,0.0
MSO3tex,1,0.44537015293376303,0.0
MSO3abcpp,1,0.44537015293376303,0.0
MSO3abc,1,0.44537015293376303,0.0
MPTG2,1,0.44537015293376303,0.0
MPTG,1,0.44537015293376303,0.0
MOHMT,1,0.44537015293376303,0.0
MOBDtex,1,0.44537015293376303,0.0
MOBDabcpp,1,0.44537015293376303,0.0
MOBDabc_rev,1,0.44537015293376303,0.0
MOBDabc,1,0.44537015293376303,0.0
MNtex,1,0.4453701529337637,0.0
MNt2,1,0.44536483566852425,0.0
MNabc,1,0.44537015293376303,0.0
MNLtex,1,0.44537015293376303,0.0
MNLptspp,1,0.44537015293376303,0.0
NADDPp_1,1,0.44535262413768073,0.0
NADDP,1,0.44537015293376525,0.0
NACt,1,0.15958592682944917,0.0
NABTNO,1,0.44537015293376303,0.0
MYCTR2,1,0.44537015293376303,0.0
MYCTR,1,0.44537015293376303,0.0
MTRK,1,0.44537015293376303,0.0
MTRI,1,0.44537015293376303,0.0
MTHTHFSs,1,0.44537015293376303,0.0
MTHFR3,1,0.44537015293376303,0.0
MTHFD2i,1,0.44537015293376303,0.0
MTHFD,1,0.44537015293376303,0.0
MTHFC_1,1,0.44537015293376303,0.0
MTHFC,1,0.44537015293376303,0.0
MTAN,1,0.44537015293376303,0.0
MTAM_1,1,0.44537015293376303,0.0
NADPHQR3,1,0.44537015293376375,0.0
NADPHQR2,1,0.44537015293376375,0.0
NADN,1,0.44537015293376375,0.0
NADKd,1,0.44537015293376375,0.0
NADK_1,1,0.44537015293376375,0.0
NADK5,1,0.44537015293376375,0.0
NADK4,1,0.44537015293376375,0.0
NADK3,1,0.44537015293376375,0.0
NADK2,1,0.44537015293376375,0.0
NADK1,1,0.44537015293376375,0.0
NADK,1,0.44537015293376375,0.0
NADHPO,1,0.44537015293376375,0.0
NADH9,1,0.44537015293376436,0.0
NADH5,1,0.445370152933763,0.0
NADH4,1,0.445370152933763,0.0
NADH10,1,0.4453701529337632,0.0
NDPK5,1,0.445370152933761,0.0
NDPK4,1,0.4453701529337639,0.0
NDPK3,1,0.4398742485246687,0.0
NDP7,1,0.4453701529337639,0.0
NDP3,1,0.4453701529337639,0.0
NBAHH_ir,1,0.4453701529337639,0.0
NAtex,1,0.44537015293376386,0.0
NAt3pp,1,0.44537015293376386,0.0
NAt3_2,1,0.44537015293376386,0.0
NAt3_1,1,0.4453701529337639,0.0
NAabcO,1,0.4453701529337639,0.0
NAabc,1,0.445370152933763,0.0
NAPRT,1,0.262783720811113,0.0
NADTRHD,1,0.44537015293376375,0.0
NADS2,1,0.44537015293376375,0.0
NADS1,1,0.44537015293376375,0.0
NMNAT,1,0.44537015293376514,0.0
NIabc,1,0.44537015293376514,0.0
NI2uabcpp,1,0.44537015293376514,0.0
NI2tex,1,0.44537015293376514,0.0
NI2t4pp,1,0.44537015293376514,0.0
NI2t3pp,1,0.44537015293376514,0.0
NI2abcpp,1,0.44537015293376514,0.0
NH4tpp_1,1,0.44537015293376514,0.0
NH4tpp,1,0.44537015293376514,0.0
NH4tex,1,0.44537015293376264,0.0
NH4t,1,0.4453701529337595,0.0
NH3c,1,0.44537015293375654,0.0
NDPK9,1,0.44537015293375654,0.0
NDPK8,1,0.445370152933761,0.0
NDPK7,1,0.44537015293376214,0.0
NDPK6,1,0.44537015293376214,0.0
NOR_syn_1,1,0.44537015293376336,0.0
NODOy,1,0.44537015293376336,0.0
NODOx,1,0.44537015293376336,0.0
NO3tex,1,0.44537015293376336,0.0
NO3t,1,0.44537015293376336,0.0
NO3abcpp,1,0.44537015293376336,0.0
NO3abc,1,0.44537015293376336,0.0
NO2tex,1,0.44537015293376336,0.0
NNDPR,1,0.44537015293376336,0.0
NNATr,1,0.44537015293376336,0.0
NNAM,1,0.44537015293376336,0.0
NMO,1,0.4453701529337651,0.0
NMNP,1,0.15954367917867954,0.0
NMNN,1,0.44537015293376425,0.0
NMNHYD_1,1,0.4453701529337636,0.0
NMNDA,1,0.26278372081111173,0.0
NTP1,1,0.4453701529337637,0.0
NTD9,1,0.4453701529337637,0.0
NTD8,1,0.4453701529337637,0.0
NTD7,1,0.4453701529337637,0.0
NTD6,1,0.4453701529337637,0.0
NTD5,1,0.4453701529337637,0.0
NTD4,1,0.4453701529337637,0.0
NTD3,1,0.4453701529337637,0.0
NTD2,1,0.4453701529337637,0.0
NTD12,1,0.4453701529337637,0.0
NTD10,1,0.4453701529337637,0.0
NTD1,1,0.4453701529337637,0.0
NPHS,1,0.44537015293376336,0.0
NOX,1,0.44537015293376336,0.0
NOS3,1,0.44537015293376336,0.0
NOS1_1,1,0.44537015293376336,0.0
NTPP7,1,0.4453701529337637,0.0
NTPP6,1,0.4453701529337637,0.0
NTPP5,1,0.4453701529337637,0.0
NTPP4,1,0.4453701529337637,0.0
NTPP3,1,0.4453701529337637,0.0
NTPP2_1,1,0.4453701529337637,0.0
NTPP2,1,0.4453701529337637,0.0
NTPP1_1,1,0.4453701529337637,0.0
NTPP11_1,1,0.4453701529337637,0.0
NTPP11,1,0.4453701529337637,0.0
NTPP10_1,1,0.4453701529337637,0.0
NTPP10,1,0.4453701529337637,0.0
NTPP1,1,0.4453701529337637,0.0
NTP5,1,0.4453701529337637,0.0
NTP3,1,0.4453701529337637,0.0
NTP10,1,0.4453701529337637,0.0
OIVD2,1,0.4453701529337641,0.0
OIVD1r,1,0.44537015293376303,0.0
OHPBAT,1,0.44537015293376464,0.0
OCTAtex,1,0.4453701529337642,0.0
OCOAT2r,1,0.4453701529337645,0.0
OCOAT1,1,0.4453701529337637,0.0
OCBT_1,1,0.44537015293376486,0.0
OCBT,1,0.44537015293376486,0.0
OBDHc,1,0.44537015293376486,0.0
OAADCS,1,0.4453701529337645,0.0
O2tpp,1,0.3935378973861413,0.0
O2tex,1,0.39353789738614114,0.0
NTPP9_1,1,0.4453701529337637,0.0
NTPP9,1,0.4453701529337637,0.0
NTPP8_1,1,0.4453701529337637,0.0
NTPP8,1,0.4453701529337637,0.0
P5CR,1,0.44537015293376386,0.0
P5CD,1,0.44537015293376386,0.0
P52O,1,0.44537015293376386,0.0
OXPTNDH,1,0.44537015293376386,0.0
OXGDC,1,0.44537015293376386,0.0
OXFOtex,1,0.44537015293376386,0.0
OXDHCOAT,1,0.44537015293376386,0.0
OXCOAHDH,1,0.44537015293376386,0.0
OXAtpp,1,0.4453701529337641,0.0
OXADC,1,0.4453701529337641,0.0
ORPT,1,0.4453701529337641,0.0
ORNTA_1,1,0.4453701529337641,0.0
ORNTAC_1,1,0.4453701529337641,0.0
ORNTA,1,0.4453701529337641,0.0
OMPDC,1,0.4453701529337641,0.0
OMCDC,1,0.44537015293376475,0.0
PDHbr,1,0.4453701529337635,0.0
PDH,1,0.4453701529337635,0.0
PDE4,1,0.4453701529337635,0.0
PDE1,1,0.4453701529337635,0.0
PC,1,0.4453701529337635,0.0
PBUTT,1,0.44537015293376375,0.0
PAPSR,1,0.4453701529337642,0.0
PAP,1,0.44537015293376386,0.0
PANTS,1,0.44537015293376386,0.0
PANO,1,0.44537015293376386,0.0
PACCOAL,1,0.44537015293376386,0.0
PACCOAE,1,0.44537015293376386,0.0
PACALDt,1,0.44537015293376386,0.0
PA161abcpp,1,0.44537015293376386,0.0
PA160abcpp,1,0.44537015293376386,0.0
P5CRx,1,0.44537015293376386,0.0
PGI,1,0.42737599611233346,0.0
PGCD,1,0.44537015293376386,0.0
PG181abcpp,1,0.4453701529337635,0.0
PG180abcpp,1,0.4453701529337635,0.0
PG161abcpp,1,0.4453701529337635,0.0
PG160abcpp,1,0.4453701529337635,0.0
PFK_4,1,0.4453701529337635,0.0
