glucose,oxygen,growth_rate_1_h,PHB_flux
0.0,0.0,0.3534231770433041,2.5919937397207224
1.4285714285714286,0.0,0.35342317704330467,2.5919937397206803
2.857142857142857,0.0,0.3534231770433041,2.5919937397207384
4.285714285714286,0.0,0.35342317704330484,2.5919937397206874
5.714285714285714,0.0,0.35342317704330484,2.59199373972073
7.142857142857143,0.0,0.3534231770433051,2.5919937397206727
8.571428571428571,0.0,0.35342317704330484,2.59199373972073
10.0,0.0,0.3534231770433051,2.5919937397206727
11.428571428571429,0.0,0.35342317704330484,2.59199373972073
12.857142857142858,0.0,0.3534231770433051,2.5919937397206727
14.285714285714286,0.0,0.35342317704330484,2.59199373972073
15.714285714285715,0.0,0.3534231770433051,2.5919937397206727
17.142857142857142,0.0,0.35342317704330484,2.59199373972073
18.571428571428573,0.0,0.3534231770433051,2.5919937397206727
20.0,0.0,0.35342317704330484,2.59199373972073
0.0,1.7857142857142858,0.36503237547978157,2.7522170834251036
1.4285714285714286,1.7857142857142858,0.36503237547978157,2.752217083425212
2.857142857142857,1.7857142857142858,0.36503237547978157,2.7522170834252684
4.285714285714286,1.7857142857142858,0.3650323754797814,2.7522170834252484
5.714285714285714,1.7857142857142858,0.36503237547978157,2.7522170834252657
7.142857142857143,1.7857142857142858,0.3650323754797818,2.752217083425235
8.571428571428571,1.7857142857142858,0.36503237547978096,2.7522170834253297
10.0,1.7857142857142858,0.3650323754797809,2.752217083425299
11.428571428571429,1.7857142857142858,0.3650323754797813,2.7522170834253172
12.857142857142858,1.7857142857142858,0.365032375479782,2.752217083425201
14.285714285714286,1.7857142857142858,0.36503237547978085,2.7522170834253235
15.714285714285715,1.7857142857142858,0.3650323754797809,2.7522170834253066
17.142857142857142,1.7857142857142858,0.3650323754797819,2.7522170834252666
18.571428571428573,1.7857142857142858,0.365032375479782,2.7522170834252
20.0,1.7857142857142858,0.36503237547978085,2.752217083425329
0.0,3.5714285714285716,0.3721667012325888,2.709754954240463
1.4285714285714286,3.5714285714285716,0.37216670123258844,2.7097549542405113
2.857142857142857,3.5714285714285716,0.37216670123258827,2.709754954240525
4.285714285714286,3.5714285714285716,0.3721667012325889,2.7097549542404886
5.714285714285714,3.5714285714285716,0.3721667012325886,2.7097549542405193
7.142857142857143,3.5714285714285716,0.37216670123258927,2.7097549542404726
8.571428571428571,3.5714285714285716,0.37216670123258894,2.7097549542404855
10.0,3.5714285714285716,0.3721667012325893,2.7097549542404478
11.428571428571429,3.5714285714285716,0.37216670123258877,2.709754954240502
12.857142857142858,3.5714285714285716,0.37216670123258894,2.7097549542404837
14.285714285714286,3.5714285714285716,0.372166701232589,2.7097549542404757
15.714285714285715,3.5714285714285716,0.37216670123258916,2.7097549542404797
17.142857142857142,3.5714285714285716,0.37216670123258877,2.709754954240502
18.571428571428573,3.5714285714285716,0.37216670123258894,2.7097549542404837
20.0,3.5714285714285716,0.372166701232589,2.7097549542404757
0.0,5.357142857142858,0.37216670123258905,2.9844802289657495
1.4285714285714286,5.357142857142858,0.37216670123258916,2.9844802289657326
2.857142857142857,5.357142857142858,0.3721667012325893,2.984480228965786
4.285714285714286,5.357142857142858,0.3721667012325894,2.984480228965912
5.714285714285714,5.357142857142858,0.3721667012325894,2.9844802289657095
7.142857142857143,5.357142857142858,0.372166701232589,2.9844802289659214
8.571428571428571,5.357142857142858,0.3721667012325894,2.9844802289657095
10.0,5.357142857142858,0.372166701232589,2.9844802289659214
11.428571428571429,5.357142857142858,0.3721667012325894,2.9844802289657095
12.857142857142858,5.357142857142858,0.372166701232589,2.9844802289659214
14.285714285714286,5.357142857142858,0.3721667012325894,2.9844802289657095
15.714285714285715,5.357142857142858,0.372166701232589,2.9844802289659214
17.142857142857142,5.357142857142858,0.3721667012325894,2.9844802289657095
