R_3PGt6pp	0.0
R_3PGtex	0.0
R_3SALATAi	0.0
R_3UMPt6	0.001
R_3UMPtex	0.0
R_3_4DHBZ1t_pp	0.0
R_3_4DHBZt2	0.0
R_3hoxpactex	0.0
R_42A12BOOXpp	0.0
R_4ABUTD	0.001
R_4ABUTabcpp	0.0
R_4ABZGLUH	0.0
R_4ABZGLUtex	0.0
R_4ABZGLUtr	0.0
R_4ABZt	0.0
R_4CMCOAS	0.0
R_4CMLCL_kt	0.0
R_4H2KPILY	0.0
R_4HALDD	0.0
R_4HBADH	0.0
R_4HBALDt2pp	0.0
R_4HBALDtex	0.0
R_4HBAt	-0.002
R_4HBAtex	0.0
R_4HBCOAH	0.0
R_4HBHYOX	0.0
R_4HBZt3pp	0.0
R_4HBZtex	0.0
R_4HDPROO	0.0
R_4HGLSD	0.0
R_4HOXPACDtex	0.0
R_4HOXPACMOF	0.0
R_4HOXPACMOF_1	0.0
R_4HOXPACMON	0.0
R_4HOXPACt2pp	0.0
R_4HOXPACt2pp_1	0.0
R_4HPRODCabcpp	0.001
R_4HPRODCtex	0.001
R_4HPROE	-0.001
R_4HPROLTabcpp	0.001
R_4HPROLTtex	0.001
R_4HPRO_LT_Et	-0.003
R_4HPTNCOAK	0.0
R_4HPTNCOAL	0.0
R_4HPTNtex	0.0
R_4HPTNtpp	0.0
R_4HTHRA	7.838120000002662
R_4HTHRK	0.0
R_4HTHRS	0.0
R_4HTHRS_1	7.838120000002662
R_4HTHRtex	0.0
R_4HTHRtrpp	0.0
R_4IZ5PPH	0.0
R_4MBZALDH	0.0
R_4MBZDH	0.0
R_4MCAT23DOX	0.0
R_4OD	0.0
R_4OD2	0.0
R_4OT	0.0
R_4OT2	0.0
R_4OXPTCOADHx	0.0
R_4OXPTCOADHy	0.0
R_4OXPTNtex	0.0
R_4OXPTNtpp	0.0
R_4PCP	0.002
R_4PCPpp	0.0
R_4PEOR	0.0
R_4PEPTabcpp	0.001
R_4PEPTtex	0.0
R_4POPCOAM	0.0
R_4POPCOAM2	0.0
R_4POPCOAM3	0.0
R_4hoxpactex	0.0
R_5APTNabcpp	0.0
R_5APTNtex	0.0
R_5DGLCNR	0.001
R_5DGLCN_Et	0.0
R_5DGLCNt2rpp	0.0
R_5DGLCNtex	0.0
R_5DH4DGLCD	0.0
R_5DKGR	0.001
R_5DOAN	0.0
R_5HBZIDMT	0.0
R_5HBZIDS2	0.0
R_5HPUDICDC_c	0.0
R_5MTRt2	0.0
R_5MTRtex	0.0
R_5MTRtpp	0.0
R_5OXPROabcpp	0.0
R_5OXPROtex	0.0
R_6APAt1	0.0
R_6ATHAtexi	0.0
R_6HNACMO	0.0
R_6HNACt1pp	0.0
R_6HNACtex	0.0
R_6PGALSZ_1	0.0
R_6PGCt6	0.0
R_6PHBG	0.0
R_6PHBG2	0.0
R_6PHBG_2	0.001
R_A24T	0.0
R_A4GA	0.0
R_A4HBCT	0.0
R_A4PA	0.0
R_A53C	0.0
R_A6PAG	3.8041200000021496
R_A6PAG2	5.731110000497689
R_AAAN	0.0
R_AABTN	0.001
R_AAC24DABA	0.0
R_AACLAM	0.001
R_AACOAR_syn	0.0
R_AACOAT	0.0
R_AACPS1	0.0
R_AACPS2	0.0
R_AACPS3	0.005
R_AACPS4	0.006
R_AACPS5	0.006
R_AACPS6	0.006
R_AACPS7	0.0
R_AACPS8	0.0
R_AACPS9	0.001
R_AACT	0.0
R_AACTOOR	0.0
R_AADSACYCL	0.0
R_AADa	0.0
R_AADb	0.0
R_AALDCDLsi	0.0
R_AALDH	0.0
R_AAMYL	0.0
R_AAMYL_1	0.0
R_AAMYLpp	0.0
R_AASAD3	0.0
R_AATA	0.0
R_AB3CL	0.0
R_AB6PGH	0.001
R_AB6PGH_1	0.0
R_ABFA	0.0
R_ABFPT2	0.0
R_ABG4t2	0.0009999999999763531
R_ABTA	0.005
R_ABTDG	0.0
R_ABTpp2	0.0
R_ABTt	0.0
R_ABTt_1	-0.002
R_ABUTD	0.001
R_ABUTt2pp	0.0
R_ABUTt2r	0.001
R_ABUTtex	0.0
R_ACACCT	0.001
R_ACACT10	0.0
R_ACACT11	0.0
R_ACACT12	0.0
R_ACACT13	0.0
R_ACACT1r	0.001
R_ACACT2r	0.001
R_ACACT3r	0.004
R_ACACT4r	0.005
R_ACACT5r	0.001
R_ACACT5r_1	0.005
R_ACACT6r	0.0
R_ACACT6r_1	0.007
R_ACACT7r	0.073
R_ACACT8	0.0
R_ACACT8r	0.0050000000000000044
R_ACACT9	0.0
R_ACAC_Et	0.0
R_ACACt2	0.0
R_ACACt2pp	0.001
R_ACACtex	0.001
R_ACALD	0.0
R_ACALDt	0.001
R_ACALDtex	0.0
R_ACALDtpp	0.0
R_ACCOAC	3.844999999
R_ACCOAL	0.0
R_ACEt	0.0
R_ACGAL1PPpp	0.0
R_ACGAL1Ptex	0.0
R_ACGALtex	0.0
R_ACGAM1PPpp	0.0
R_ACGAM1P_Et	0.0
R_ACGAM1Ptex	0.0
R_ACGAMK	0.017
R_ACGAMPM	0.0
R_ACGApts	0.001
R_ACGAptspp	0.001
R_ACGAtex	0.001
R_ACGK	0.001
R_ACGK_1	0.0
R_ACGLUtd	-2.168404344971009e-19
R_ACGS	0.002
R_ACHBS	32.07560006971294
R_ACHBS2	0.0
R_ACITL	0.0
R_ACKILE	0.0
R_ACKLEU	0.0
R_ACKVAL	0.0
R_ACKr	0.2569999999996453
R_ACLDC	0.001
R_ACLS	646.0716969882221
R_ACLS_a	0.001
R_ACLS_b	0.0
R_ACLS_d	0.001
R_ACLSa	0.0
R_ACLSa_1	0.0
R_ACLSb	0.0
R_ACLSb_1	0.0
R_ACM6PH	0.017
R_ACMANApts	0.001
R_ACMANAptspp	0.0
R_ACMANAt2	0.0
R_ACMANAtex	0.0
R_ACMUMptspp	0.0
R_ACMUMtex	0.0
R_ACNAMt2	0.0
R_ACNAMt2pp	0.0
R_ACNAMtex	0.0
R_ACNML	0.0
R_ACNPLYS	0.0
R_ACOAD1	0.005999999999971806
R_ACOAD10f	0.0
R_ACOAD11f	0.0
R_ACOAD12f	0.0
R_ACOAD13f	0.0
R_ACOAD14f	0.0
R_ACOAD15f	0.0
R_ACOAD16f	0.0
R_ACOAD17f	0.0
R_ACOAD18f	0.0
R_ACOAD19f	0.0
R_ACOAD1f	0.0
R_ACOAD1fr	0.001
R_ACOAD2	0.001
R_ACOAD20	15.83380003485647
R_ACOAD20f	0.0
R_ACOAD21f	0.0
R_ACOAD22f	0.0
R_ACOAD23f	0.0
R_ACOAD24f	0.0
R_ACOAD25f	0.0
R_ACOAD26f	0.0
R_ACOAD27f	0.0
R_ACOAD28f	0.0
R_ACOAD29f	0.0
R_ACOAD2f	0.0
R_ACOAD3	-0.004
R_ACOAD30f	0.0
R_ACOAD31f	0.0
R_ACOAD32f	0.0
R_ACOAD33f	0.0
R_ACOAD34f	0.0
R_ACOAD3f	0.0
R_ACOAD4	0.0
R_ACOAD4_1	-0.005
R_ACOAD4f	0.0
R_ACOAD5	0.001
R_ACOAD5_1	-0.007
R_ACOAD5f	0.0
R_ACOAD6	-0.008000000000000007
R_ACOAD6f	0.0
R_ACOAD7	-0.075
R_ACOAD7f	0.0
R_ACOAD8f	0.0
R_ACOADH1	0.0
R_ACOADH2	29.38349392812872
R_ACOAM	0.001
R_ACODA	0.002
R_ACODA_1	0.0
R_ACONCt4pp	0.001
R_ACONCtex	0.002
R_ACONCtupp	0.001
R_ACONT	1000.0
R_ACONTa	-813.3059553662941
R_ACONTa_1	0.0
R_ACONTb	-813.3039553662942
R_ACONTb_1	0.0
R_ACOTA	-0.001
R_ACOXT	0.0
R_ACP1_FMN	0.001
R_ACPPAT120	0.0
R_ACPPAT140	0.0
R_ACPPAT141	0.0
R_ACPPAT160	0.001
R_ACPPAT161	0.001
R_ACPPAT180	0.001
R_ACPPAT181	0.001
R_ACPPD	0.0
R_ACPS	0.001
R_ACPS1	0.001
R_ACPS1_1	0.001
R_ACPpds	0.002
R_ACS	0.001
R_ACS2	248.36868612118795
R_ACSERHS	0.001
R_ACSERL	0.0
R_ACSERtex	0.0
R_ACSERtpp	0.0
R_ACSPHAC100	0.0
R_ACSPHAC101	0.0
R_ACSPHAC120	0.0
R_ACSPHAC121	0.0
R_ACSPHAC121d6	0.0
R_ACSPHAC140	0.0
R_ACSPHAC141	0.0
R_ACSPHAC141d5	0.0
R_ACSPHAC142	0.0
R_ACSPHAC160	0.0
R_ACSPHAC40	0.0
R_ACSPHAC50	0.0
R_ACSPHAC60	0.0
R_ACSPHAC70	0.0
R_ACSPHAC80	0.0
R_ACSPHAC90	0.0
R_ACSPHACP100	0.0
R_ACSPHACP40	0.0
R_ACSPHACP50	0.0
R_ACSPHACP60	0.0
R_ACSPHACP70	0.0
R_ACSPHACP80	0.0
R_ACSPHACP90	0.0
R_ACSPHACT40	0.0
R_ACSPHACT60	0.0
R_ACS_1	0.001
R_ACTD	0.001
R_ACTD2	0.001
R_ACTD_1	0.002
R_ACTDa	0.001
R_ACTNabc	0.001
R_ACTNabc1	0.001
R_ACTNdiff	0.0
R_ACTNtex	0.0
R_ACTNtpp	0.0
R_ACYP_2	0.0
R_ACYP_3	0.0
R_ACYSBMNt	0.0
R_ACt2ipp	0.0
R_ACt2r	0.0
R_ACt2r_1	0.0
R_ACt2rpp	0.001
R_ACt4pp	0.001
R_ACt5pp	0.0
R_ACtex	0.002
R_ACtr	0.0
R_ADA	0.0
R_ADADir	0.54034
R_ADAPAT	0.199
R_ADCL	0.001
R_ADCPS1	0.0
R_ADCPS2	0.0
R_ADCS	0.001
R_ADCi	0.0
R_ADD	0.001
R_ADEt2	0.0
R_ADEt2rpp	0.0
R_ADEtex	0.0
R_ADK1	-30.87566000000029
R_ADK2	0.0
R_ADK2_1	0.0
R_ADK3	0.0
R_ADK4	0.0
R_ADKd	0.0
R_ADMDC	0.001
R_ADNCYC	0.001
R_ADNK1	0.001
R_ADNK3	0.0
R_ADNK4	0.0
R_ADNUC	0.001
R_ADNt2	0.0
R_ADNt2pp	0.001
R_ADNtex	0.0
R_ADOCBIAH	0.0
R_ADOCBIK	0.0
R_ADPDA	0.001
R_ADPDS	0.0
R_ADPGLC	0.001
R_ADPRDP	0.001
R_ADPRDP_1	0.001
R_ADPT	67.22438013942597
R_ADPTA	0.0
R_ADSELK	0.0
R_ADSELR	0.0
R_ADSELR2	0.0
R_ADSK	0.001
R_ADSL1r	4.091940000000059
R_ADSL2r	0.001
R_ADSS	4.091940000000059
R_ADtr	0.002
R_AEPPYRTA	0.001
R_AEPTA	0.0
R_AEPabcpp	0.001
R_AEPtex	0.001
R_AGDC	0.03900000000000001
R_AGM3PA	0.0
R_AGM3PApp	0.007
R_AGM3PH	0.008
R_AGM3Pt2pp	0.0
R_AGM4PA	0.0
R_AGM4PApp	0.001
R_AGM4PCP	0.008
R_AGM4PCPpp	0.0
R_AGM4PH	0.001
R_AGM4Pt2pp	0.009000000000000001
R_AGMDA	0.0
R_AGMH	0.008
R_AGMPTRCtpp	0.001
R_AGMT	0.003
R_AGMabcpp	0.0
R_AGMt2pp	0.008
R_AGMtex	0.001
R_AGPAT120	0.0
R_AGPAT141	0.0
R_AGPAT160	0.001
R_AGPAT161	0.002
R_AGPAT180	0.002
R_AGPAT181	0.002
R_AGPATr_BS	0.4
R_AGPOP	0.0
R_AGPR	-0.001
R_AGTi	0.0
R_AGt3	0.0
R_AGtex	0.0
R_AGtpp	0.0
R_AH6PI	-0.002
R_AHCYSNS	0.001
R_AHCi	67.22338013942598
R_AHGDx	0.0
R_AHMMPDPT	0.0
R_AHMMPS	0.0
R_AHMMPS2	0.0
R_AHMMPS_1	0.001
R_AHSERL	0.0
R_AHSERL2	1000.0
R_AHSERL2_1	0.0
R_AHSERL4	0.001
R_AI2K	0.0
R_AI2abcpp	0.0
R_AI2tex	-0.001
R_AI2tpp	0.001
R_AI4AH	0.0
R_AICART	0.003
R_AIRC1	0.001
R_AIRC2	0.0
R_AIRC3	0.0
R_AIRC4	0.0
R_AIRCr	0.0
R_AIRCra	0.0
R_AIRCrb	0.0
R_AIRSK	0.0
R_AIRStex	0.0
R_AIRStpp	0.0
R_AKGDH	7.43276712042177
R_AKGDa	0.0
R_AKGDb	0.0
R_AKGt	0.0
R_AKGt2r	0.0
R_AKGt2r_1	0.0
R_AKGt2rpp	0.0
R_AKGtex	0.0
R_AKO	0.0
R_AKP1	0.001
R_AKP1_2	0.0
R_AL4D	0.0
R_ALAALAD	0.0
R_ALAALAD_1	0.0
R_ALAALAabcpp	0.005
R_ALAALAr	0.21200000000000002
R_ALAALAtex	0.0
R_ALAD_L	0.001
R_ALAD_L2	0.0
R_ALAGLNtr	0.001
R_ALAGLUE	0.0
R_ALAGLUabcpp	0.001
R_ALAGLYtr	0.001
R_ALAHISabcpp	0.001
R_ALAHIStex	0.001
R_ALAHIStr	0.001
R_ALALEUabcpp	0.001
R_ALALEUt	0.001
R_ALALEUtex	0.001
R_ALAR	-996.1069999999999
R_ALAS	0.0
R_ALATA_D	-999.8029999999999
R_ALATA_D2	0.001
R_ALATA_L	0.001
R_ALATA_L2	0.001
R_ALATHRabcpp	0.001
R_ALATHRtex	0.001
R_ALATHRtr	0.001
R_ALATRPabcpp	0.001
R_ALATRPtex	0.001
R_ALAabc	0.001
R_ALAabcpp	0.001
R_ALAt2pp	0.001
R_ALAt2r	0.001
R_ALAt4	0.001
R_ALAt4pp	0.0
R_ALAtex	0.001
R_ALAtpp	0.001
R_ALCD1	0.0
R_ALCD19	-1000.0
R_ALCD19y	1000.0
R_ALCD22_L	0.0
R_ALCD2ir	-1000.0
R_ALCD2x	-1000.0
R_ALCD2y	-158.71156127499614
R_ALCD3ir	0.0
R_ALCD4	0.0
R_ALCD4y	0.0
R_ALCDpp	0.0
R_ALDD1	0.001
R_ALDD19xr	160.2384529189948
R_ALDD20x	0.001
R_ALDD20y	0.001
R_ALDD2x	0.001
R_ALDD2y	0.001
R_ALDD3	0.001
R_ALDD31	0.0
R_ALDD31_1	0.002
R_ALDD3y	0.001
R_ALDD4	0.001
R_ALDD4x	0.0
R_ALDD5	0.0
R_ALDD6	0.001
R_ALDH_1	0.0
R_ALDR	0.0
R_ALGAC1	0.0
R_ALGAC2	0.0
R_ALGAC3	0.0
R_ALGAC4	0.0
R_ALGAC5	0.0
R_ALGE1	0.0
R_ALGE2	0.0
R_ALGE3	0.0
R_ALGE4	0.0
R_ALGE5	0.0
R_ALGE6	0.0
R_ALGE7	0.0
R_ALGE8	0.0
R_ALGE9	0.0
R_ALGL	0.0
R_ALGL2	0.0
R_ALGSex1	0.0
R_ALGSex10	0.0
R_ALGSex11	0.0
R_ALGSex12	0.0
R_ALGSex13	0.0
R_ALGSex2	0.0
R_ALGSex3	0.0
R_ALGSex4	0.0
R_ALGSex5	0.0
R_ALGSex6	0.0
R_ALGSex7	0.0
R_ALGSex8	0.0
R_ALGSex9	0.0
R_ALKP	0.002
R_ALKP_1	0.0
R_ALLK	0.0
R_ALLPI	0.0
R_ALLTAHr	0.0
R_ALLTAMH	0.001
R_ALLTAMH2	0.0
R_ALLTN	0.001999999999938855
R_ALLTNRA	0.0
R_ALLTNt2r	0.0
R_ALLTNt2rpp	0.0
R_ALLTNtex	0.0
R_ALLULPE	0.0
R_ALL_D_Et	0.0
R_ALLabcpp	0.0
R_ALLtex	0.0
R_ALMPC	0.0
R_ALOX	0.0
R_ALPHNH	0.001
R_ALR2	0.003
R_ALR3	0.002
R_ALR4x	0.001
R_ALTRH	0.0019999989999999997
R_AM2Et	0.0
R_AM3PA	0.008
R_AM4PA	0.001
R_AM4PCP	0.0
R_AMALT1	0.0
R_AMALT2	0.0
R_AMALT3	0.0
R_AMALT4	0.0
R_AMANAPEr	0.003
R_AMANK	0.001
R_AMANK_1	0.001
R_AMAOTr	0.0
R_AMID2	0.0
R_AMID2_1	0.0
R_AMID4	0.001
R_AMID_1	0.001
R_AMMQLT8	0.001
R_AMMQLT8_2	0.0
R_AMMQT8	0.0
R_AMMQT8_2	0.001
R_AMPAH	0.0
R_AMPD2	0.001
R_AMPEP1	0.001
R_AMPEP10	0.001
R_AMPEP11	0.001
R_AMPEP12	0.001
R_AMPEP13	0.001
R_AMPEP14	0.001
R_AMPEP15	0.001
R_AMPEP16	0.001
R_AMPEP17	57.262220041420306
R_AMPEP18	0.001
R_AMPEP2	0.001
R_AMPEP3	0.001
R_AMPEP4	0.001
R_AMPEP5	0.001
R_AMPEP6	0.001
R_AMPEP7	0.001
R_AMPEP8	0.001
R_AMPEP9	0.001
R_AMPMS2	0.0
R_AMPN	0.0
R_AMPTASEAH	0.001
R_AMPTASEAL	0.001
R_AMPTASEAT	0.001
R_AMPTASEATRP	0.001
R_AMPTASECG	0.003
R_AMPTASEGGLN	0.001
R_AMPTASEGGLU	0.001
R_AMPTASEGM	0.001
R_AMPTASEGS	0.001
R_AMPTASEHG	0.001
R_AMPTASEHH	0.001
R_AMPTASEPG	0.001
R_AMPt6	0.0
R_AMPtex	0.0
R_ANDO1	0.0
R_ANDO2	0.0
R_ANHGMtex	0.0
R_ANHMK	0.017
R_ANPRT	0.003
R_ANS	0.001
R_ANS2	0.001
R_ANSN	0.001
R_ANTDR	0.0
R_AOBUTDs	0.0
R_AOXHEXCYCL	0.0
R_AOXSr	0.0
R_AP3S	0.0
R_AP4AH	0.001
R_AP4AS	0.001
R_APAT_1	0.0
R_APATi	0.001
R_APATr	-2.168404344971009e-19
R_APCt5	0.0
R_APCt6	0.0
R_APCtex	0.0
R_APCtpp	0.0
R_APDH	0.0
R_APENTAMAH2	0.0
R_APG3PAT120	0.0
R_APG3PAT141	0.0
R_APG3PAT160	0.001
R_APG3PAT161	0.001
R_APG3PAT180	0.001
R_APG3PAT181	0.001
R_APH120	0.0
R_APH140	0.0
R_APH141	0.0
R_APH160	0.0
R_APH161	0.0
R_APH180	0.0
R_APH181	0.0
R_APPAT	0.0
R_APPLDHr	0.0
R_APRAUR	0.001
R_APRTO2	0.001
R_APSR	0.001
R_APSR2	0.0
R_APTA1i	0.001
R_APTNAT	0.001
R_ARABDI	0.0
R_ARABR	0.0
R_ARABRr	0.002
R_ARAB_Dt	0.0
R_ARAB_Lt	0.0
R_ARACHTA	0.0
R_ARAI	0.0
R_ARAT	0.0
R_ARApts	0.0
R_ARBT6Pt	0.0
R_ARBTpts	0.001
R_ARBTptspp	0.0
R_ARBTtex	0.0
R_ARB_Dabc	0.0
R_ARBabc	0.001
R_ARBabcpp	0.0
R_ARBt2r	0.001
R_ARBt2rpp	0.0
R_ARBt3ipp	0.0
R_ARBtex	0.0
R_ARD	0.0
R_ARD_1	0.0
R_ARGAGMt7pp	0.0
R_ARGDC	0.002
R_ARGDCpp	0.0
R_ARGDI	0.0
R_ARGDI_1	0.001
R_ARGDr	3.130741129012241
R_ARGKr	0.0
R_ARGN	0.0
R_ARGN_1	0.001
R_ARGORNt3	0.0
R_ARGORNt7	0.0
R_ARGORNt7pp	0.0
R_ARGPt6	0.0
R_ARGR	0.0
R_ARGSL	0.001
R_ARGSS	0.001
R_ARGSS2	0.0
R_ARGabc	0.001
R_ARGabcpp	0.0
R_ARGt2pp	0.0
R_ARGt2r	9.312240000000061
R_ARGt3pp	0.0
R_ARGt5r	0.0
R_ARGtex	0.0
R_ARNO	0.0
R_AROAT	0.0
R_AROH	0.0
R_ARSR	0.0
R_ARUH	0.0
R_ASAD	-0.20400000000000001
R_ASAD_1	0.0
R_ASCBPL	0.0
R_ASCBpts	0.0
R_ASCBptspp	0.0
R_ASCBtex	0.0
R_ASLP	0.0
R_ASNN	0.001
R_ASNN_1	0.0
R_ASNNpp	0.0
R_ASNS1	4.8191
R_ASNS2	0.0
R_ASNabc	0.001
R_ASNabcpp	0.0
R_ASNt2r	0.0
R_ASNt2rpp	0.0
R_ASNt4	0.001
R_ASNtex	0.0
R_ASO3t2pp	0.0
R_ASO3t4pp	0.0
R_ASO3t8pp	0.0
R_ASO3tex	0.0
R_ASO3tex_1	0.0
R_ASO4rt2rpp	0.0
R_ASO4t	0.0
R_ASO4t4pp	0.0
R_ASO4tex	0.0
R_ASP1DC	0.0065200000000289506
R_ASP3H	0.0
R_ASP4DC	0.0
R_ASPA2	0.0
R_ASPCT	0.001
R_ASPCT_2	3.3954000000000617
R_ASPDTDe	0.0
R_ASPK	0.20400000000000001
R_ASPO1	0.001
R_ASPO2	0.0
R_ASPO2y	0.0
R_ASPO3	0.0
R_ASPO4	0.0
R_ASPO5	0.0
R_ASPO5_2	0.0
R_ASPO6	0.001
R_ASPR	0.0
R_ASPSALy	0.0
R_ASPT	0.0
R_ASPTA	982.6609399999999
R_ASPTA4	0.0
R_ASPTA6	1000.0
R_ASPabc	0.001
R_ASPabcpp	0.0
R_ASPt2_2pp	0.001
R_ASPt2_3pp	0.0
R_ASPt2pp	0.001
R_ASPt2r	0.001
R_ASPte	0.0
R_ASPtex	0.0
R_ASPtpp	-0.002000000000001
R_ASR	0.0
R_ASR2	0.0
R_AST	0.0
R_ATAH_1	0.000999999999938855
R_ATHRDHr	-158.70556127499617
R_ATPHs	0.002
R_ATPPRT	0.002
R_ATPS4rpp	0.0
R_ATPX5P	0.001
R_AT_MBD2	0.0
R_BALAALAabcpp	0.001
R_BALAALAtex	0.001
R_BALABALAabcpp	0.001
R_BALABALAtex	0.001
R_BALAGLYabcpp	0.001
R_BALAGLYtex	0.001
R_BALALEUabcpp	0.001
R_BALALEUtex	0.001
R_BALAMDAH	0.001
R_BALAt2pp	0.001
R_BALAt2r	0.001
R_BALAtex	0.001
R_BARB	0.0
R_BCOALIG	0.0
R_BCOALIG2	0.0
R_BCT1_syn	0.0
R_BDH	0.001
R_BEF	0.0
R_BETALDHx	0.001
R_BETALDHy	0.001
R_BGLA	0.001
R_BGLA1	0.001
R_BGLApp	0.0
R_BGLK	0.001
R_BG_CELLB	500.0
R_BG_MADG	0.001
R_BG_MBDG	0.001
R_BHBtpp	0.001
R_BILIVERDtex	0.0
R_BILIVERDtpp	0.0
R_BKDA2	0.0
R_BKDC	0.0
R_BKDC1	0.0
R_BLAMDabcpp	0.001
R_BLAMDtex	0.001
R_BMNMSHS	0.0
R_BMNt	0.0
R_BNOCA	0.0
R_BPNT	0.0
R_BPNT2	0.0
R_BPNT_1	0.004
R_BSCT	-0.001
R_BTCOARx	0.0
R_BTCR	0.0
R_BTDD_RR	0.0
R_BTDDtex	0.0
R_BTDDtpp	0.0
